"Date","FECSR78_NITRATE_NITRITE_N_Ld_mg","FISHP_FLOW_cfd"
"2010-09-15",15.718887449688,13.9271279804599
"2010-09-29",14.7589900327173,12.4564049397232
"2010-10-27",13.5813345367087,9.68951423859811
"2010-11-17",14.1791715374644,10.8469670272891
"2010-12-13",10.7416065116313,8.79569636257601
"2011-01-05",12.8400463318918,9.70455211596265
"2011-01-20",13.2265131614193,9.64299422296321
"2011-02-03",13.8823777846613,10.9379388054949
"2011-02-17",13.0907116202603,10.2003398623641
"2011-05-18",9.27720759867323,6.33276861950679
"2011-07-20",15.5939674087165,13.1960721359181
"2011-09-07",15.6152274081433,13.5357858664635
"2011-09-21",14.287079825201,12.6776419127669
"2011-10-05",14.3563779935915,12.5646185243635
"2011-11-16",15.3872176671779,12.9023110173899
"2011-12-21",14.1303813732949,10.441501919181
"2012-01-18",13.3889439036072,9.32850089306078
"2012-02-22",13.1298352035995,8.86715532655816
"2012-03-21",12.036551094163,8.20790969767389
"2012-07-11",14.4357630228461,12.3563214811663
"2012-07-25",15.5985025638818,13.0335532064203
"2012-08-22",16.2492153166854,13.9466302236914
"2012-09-05",16.884951590032,14.8055100483522
"2012-09-20",16.9054224432134,14.7081978658772
"2012-10-03",17.7840499213658,14.5651740964976
"2012-11-14",13.6401750367317,11.6942648876764
"2012-12-05",13.6885486210159,10.1050296825598
"2013-01-09",13.9824612432183,10.8469670272891
"2013-04-03",7.85123475373516,6.24179684130106
"2013-06-19",16.6184081504192,14.4211835730829
"2013-08-21",16.6182597934721,14.315674700478
"2013-09-04",16.6069197734124,14.5274782317326
"2013-09-18",16.2675020265614,14.4757425573334
"2013-10-07",16.0217706834718,13.942329141792
"2013-10-21",15.841601980039,12.6227261551708
"2013-11-04",15.5290982544134,11.79142863613
"2013-12-02",14.6377366968141,9.762539373613
"2014-01-06",15.2146049245109,10.2873512393537
"2014-02-03",16.3919584425616,11.5636447052593
"2014-03-03",13.8112577750083,10.2003398623641
"2014-04-07",13.5095548543146,9.95420679282519
"2014-04-21",13.6195557495289,10.441501919181
"2014-05-05",14.2592142451379,9.74835473862104
"2014-06-09",14.4489649661109,9.43168512929601
"2014-07-07",14.7589900327173,12.0509398316151
"2014-07-21",15.5526287518236,13.7608692825955
"2014-08-04",15.4073390703773,13.3278975286975
"2014-09-08",15.0858928183224,12.5209434608608
"2014-09-22",15.5452805449965,13.9358426325624
"2014-11-03",16.3439400735049,12.4937924717949
"2014-12-01",15.6764229691702,13.1915163193822
"2015-01-05",14.2607828729105,11.1697404195522
"2015-01-20",14.9317421384951,11.7536883081472
"2015-02-02",13.2830835129077,10.9804984199137
"2015-03-02",13.5831881053581,11.3859635280218
"2015-06-01",13.9116921723301,10.1050296825598
"2015-07-06",15.7645118983194,13.1254545687041
"2015-08-17",16.5899702150986,14.5105286734188
"2015-11-09",13.8186017492641,12.20916383683
"2015-11-23",15.8078116568824,12.1968937442382
"2015-12-07",16.4347505880825,14.0368553152841
"2015-12-21",14.7759876090859,12.9842281398578
"2016-01-04",15.4182356616016,11.8628876001121
"2016-01-20",16.6561100176032,15.0466721051691
"2016-02-29",16.723768666077,14.7778585170217
"2016-03-14",14.9901017536807,12.7928771763445
"2016-03-28",14.8091398164028,11.6310859860548
"2016-04-11",14.0250208576371,10.9804984199137
"2016-05-09",13.323905507428,10.1050296825598
"2016-05-23",15.6455086062578,13.6995984572025
"2016-06-06",14.9953788107815,12.3563214811663
"2016-06-20",16.2973921720346,14.6879542596005
"2016-07-06",16.6250615349099,14.4278369575737
"2016-07-18",16.4652953534043,13.9803887036163
"2016-08-01",16.395672467258,13.8307231097964
"2016-08-15",16.2142772653241,14.0170526879879
"2016-08-29",15.1947841811086,12.3615708370524
"2016-09-26",16.5318417122578,14.1339464394594
"2016-10-10",17.0159798524384,14.6180845796401
"2016-10-24",15.5009273774467,12.7928771763445
"2016-11-07",15.0028694825107,11.3139900283967
"2016-11-21",15.1816399655796,10.4902920833504
"2016-12-19",15.0376601910081,9.24464658262391
"2017-01-04",14.4559525721823,8.81404550124421
"2017-01-17",14.1670059997491,8.50057931163671
"2017-02-13",12.0997299957845,6.934944021861
"2017-06-19",17.2396017582224,14.3492300003263
"2017-07-05",17.2372076943545,13.9050031841793
"2017-07-17",15.4616159572318,13.1590308642377
"2017-08-01",15.6982529666489,12.8650396225927
"2017-08-14",15.8505936912309,13.7711521495511
"2017-09-13",19.607293121245,17.0423437637835
"2017-09-25",16.896251145286,15.2868132328519
"2017-10-09",16.8666024513638,14.787160909684
"2017-10-23",17.1289667158313,13.8708701778098
"2017-11-06",16.3291919937868,14.2497504521069
"2017-11-20",15.5603507979175,12.5646185243635
"2017-12-18",16.0992404553358,12.3615708370524
"2018-01-02",14.9413115895113,11.1346490997409
"2018-01-16",15.6069407411773,10.9248095140531
"2018-01-29",15.5669953406361,10.5497155038212
"2018-02-12",15.9965357632989,11.4426588716984
"2018-03-12",13.5300412423212,9.1862358204675
"2018-04-23",9.92230804574448,7.97639789668917
"2018-05-21",13.8018773063229,12.0101178370948
"2018-06-04",17.1956063933775,14.3052346354813
"2018-06-18",18.6018160641983,15.4663218482692
"2018-07-02",17.9031423113896,14.8586198736661
"2018-07-16",15.9933534707482,13.9139119290684
"2018-07-30",16.9479263891934,14.550031116395
"2018-08-13",16.7995917410809,14.0270030188411
"2018-09-10",16.6742305587164,13.5831881053581
"2018-10-08",14.1671953464176,11.8646102534236
"2018-10-22",14.7465317977953,10.6356579336219
"2018-11-05",14.3399474521954,9.2279596638389
"2018-11-19",13.9496300116705,8.44429847573812
"2018-12-03",11.8941189232319,6.7236349281938
"2018-12-17",11.3912274271414,7.04742200528769
"2019-01-02",13.5884520044776,9.73830440276754
"2019-01-14",13.6416317012281,8.63099640713187
"2019-01-28",15.73408861102,10.9804984199137
"2019-02-11",14.5841830279644,11.6397440487979
"2019-02-25",15.0080797659761,11.6068823843139
"2019-03-11",13.7754905511497,10.7309681134263
"2019-03-25",12.4332825223024,10.6415230530743
"2019-04-08",12.5710083224623,9.86295812136004
"2019-04-22",13.7886453069986,10.6531510910695
"2019-05-06",13.2620301037099,10.0431542788417
"2019-06-17",15.3207260204195,12.0248891544151
"2019-07-01",14.0755102575595,11.8782856802233
"2019-07-15",13.8112577750083,12.2018198625742
"2019-07-29",16.2534979784774,12.9954014404559
"2019-08-26",17.2246653205774,14.7397586707894
"2019-09-09",16.4694361460704,14.071540873272
"2019-09-23",13.7851206306406,12.1756827182065
"2019-10-08",14.2311312763951,9.86168342392804
"2019-10-21",15.9007834357548,10.9379388054949
"2019-11-04",14.7922405788841,10.6178533089884
"2019-11-18",14.1791715374644,10.6238234759749
"2019-12-02",13.7122651476332,9.84106413672531
"2019-12-16",12.4327950740841,8.8774470125947
"2019-12-30",15.1605108644479,10.8564457712437
"2020-01-13",14.0277947845198,10.3902086247934
"2020-01-27",12.4429819193911,8.83206400674688
"2020-02-10",14.9413115895113,11.3577926510551
"2020-02-24",14.7626025473409,11.6715600939826
"2020-03-09",12.2740833829293,10.328173233874
"2020-03-23",5.49985949657168,3.89042158413758
"2020-06-15",16.6686030818506,13.8960143596109
"2020-06-29",15.4172499542768,13.6254904850487
"2020-07-13",13.495503100859,11.4160615591791
"2020-07-27",14.8660918885048,12.3011425310433
"2020-08-10",14.787160909684,12.5899363323478
"2020-08-24",14.637629175713,13.0281912632789
"2020-09-08",15.7218007802263,13.323905507428
"2020-10-05",17.1117249093968,15.032283367717
"2020-11-16",15.7852022915768,13.4826171985828
"2020-11-30",14.5846366455725,12.3874120682363
"2020-12-14",15.2800488327633,12.7150994753018
"2020-12-28",14.5166151194752,12.4371735777954
"2021-01-11",14.177810066866,11.4052213446263
"2021-01-25",13.7325655064327,10.6415230530743
"2021-02-08",13.9284400296313,10.1442503957131
"2021-02-22",15.34232234727,11.4711213363621
"2021-03-08",13.9509128854834,10.0797118745755
"2021-03-22",11.8803209590805,8.62222442105904
"2021-04-05",11.7936483928683,8.00945875895005
"2021-04-19",14.0333196604518,10.5368120989853
"2021-05-03",14.9949275811732,11.468567056557
"2021-05-17",13.9134683717313,9.39167979468231
"2021-06-01",11.4400307492921,7.80244458956573
"2021-06-14",12.4477965651866,9.04659918352449
"2021-06-28",13.6835360791923,10.1000171407362
"2021-07-12",17.2015854844336,13.0119307424071
"2021-08-09",16.8824484598139,13.9380094806475
"2021-08-23",16.8935508736182,13.561346363443
"2021-09-20",14.9648420869214,13.1730826176934
"2021-10-04",16.1250816865197,14.3333222172916
"2021-11-01",15.129567881825,12.5646185243635
"2021-11-15",15.6486434050632,13.1637367552752
"2021-11-29",15.1087074960885,12.1642685169221
"2021-12-13",14.9312612536577,11.1935916353744
"2021-12-27",14.3614930942583,10.6238234759749
"2022-01-10",14.2512706905704,9.9472055973662
"2022-01-24",15.6273302478195,10.7521329246183
"2022-02-07",15.011037525574,9.9805996041816
"2022-02-21",14.7218022992787,9.49069368242412
"2022-03-07",11.8105047831908,8.34476888039109
"2022-03-21",10.3361414035232,8.5443819342951
"2022-04-04",9.62699388161677,6.63126160806278
"2022-06-27",16.8851788369368,12.8961947903725
"2022-07-11",13.942329141792,11.6397440487979
"2022-07-25",15.413297379961,13.1107122869669
"2022-08-08",13.707261329948,10.3750568197728
"2022-08-22",13.8137117639699,10.6356579336219
"2022-09-06",15.7348067439055,13.7888965948502
"2022-12-27",14.3872359819514,12.0846508889574
"2023-01-09",14.2289330470234,11.5208828459212
"2023-01-23",13.8867161862599,10.8421937485365
"2023-02-06",13.4584364003856,10.4627041268316
"2023-02-20",12.734685816234,9.59919160030482
"2023-03-06",11.1929180078649,8.55386067824965
"2023-03-20",10.3758198873413,7.24032567141219
