"date","station_id","test_name","unit","value"
"03/04/1980","S133","ALKALINITY, TOT, CACO3","mg/L",153.5
"03/18/1980","S133","ALKALINITY, TOT, CACO3","mg/L",119.5
"04/02/1980","S133","ALKALINITY, TOT, CACO3","mg/L",112
"04/16/1980","S133","ALKALINITY, TOT, CACO3","mg/L",110.5
"04/30/1980","S133","ALKALINITY, TOT, CACO3","mg/L",124
"05/13/1980","S133","ALKALINITY, TOT, CACO3","mg/L",118
"05/28/1980","S133","ALKALINITY, TOT, CACO3","mg/L",119
"06/09/1980","S133","ALKALINITY, TOT, CACO3","mg/L",112.5
"06/25/1980","S133","ALKALINITY, TOT, CACO3","mg/L",120
"07/08/1980","S133","ALKALINITY, TOT, CACO3","mg/L",120
"07/24/1980","S133","ALKALINITY, TOT, CACO3","mg/L",118
"08/04/1980","S133","ALKALINITY, TOT, CACO3","mg/L",120.5
"08/20/1980","S133","ALKALINITY, TOT, CACO3","mg/L",137.5
"09/03/1980","S133","ALKALINITY, TOT, CACO3","mg/L",132
"09/17/1980","S133","ALKALINITY, TOT, CACO3","mg/L",144.5
"10/01/1980","S133","ALKALINITY, TOT, CACO3","mg/L",182
"10/14/1980","S133","ALKALINITY, TOT, CACO3","mg/L",167.5
"10/29/1980","S133","ALKALINITY, TOT, CACO3","mg/L",122.5
"11/12/1980","S133","ALKALINITY, TOT, CACO3","mg/L",143
"12/02/1980","S133","ALKALINITY, TOT, CACO3","mg/L",131.5
"12/31/1980","S133","ALKALINITY, TOT, CACO3","mg/L",117
"01/14/1981","S133","ALKALINITY, TOT, CACO3","mg/L",120.5
"01/27/1981","S133","ALKALINITY, TOT, CACO3","mg/L",116
"02/11/1981","S133","ALKALINITY, TOT, CACO3","mg/L",120
"02/24/1981","S133","ALKALINITY, TOT, CACO3","mg/L",126.5
"03/11/1981","S133","ALKALINITY, TOT, CACO3","mg/L",126.5
"03/24/1981","S133","ALKALINITY, TOT, CACO3","mg/L",120
"04/08/1981","S133","ALKALINITY, TOT, CACO3","mg/L",126
"04/21/1981","S133","ALKALINITY, TOT, CACO3","mg/L",133.5
"05/06/1981","S133","ALKALINITY, TOT, CACO3","mg/L",139.5
"05/19/1981","S133","ALKALINITY, TOT, CACO3","mg/L",142.5
"06/02/1981","S133","ALKALINITY, TOT, CACO3","mg/L",145.5
"06/17/1981","S133","ALKALINITY, TOT, CACO3","mg/L",141.5
"06/30/1981","S133","ALKALINITY, TOT, CACO3","mg/L",127.5
"07/16/1981","S133","ALKALINITY, TOT, CACO3","mg/L",137.5
"07/28/1981","S133","ALKALINITY, TOT, CACO3","mg/L",143
"08/12/1981","S133","ALKALINITY, TOT, CACO3","mg/L",131.5
"08/25/1981","S133","ALKALINITY, TOT, CACO3","mg/L",125.5
"09/10/1981","S133","ALKALINITY, TOT, CACO3","mg/L",106
"09/23/1981","S133","ALKALINITY, TOT, CACO3","mg/L",98.5
"10/06/1981","S133","ALKALINITY, TOT, CACO3","mg/L",127
"10/20/1981","S133","ALKALINITY, TOT, CACO3","mg/L",130.5
"11/04/1981","S133","ALKALINITY, TOT, CACO3","mg/L",134
"12/02/1981","S133","ALKALINITY, TOT, CACO3","mg/L",138.666666666667
"12/29/1981","S133","ALKALINITY, TOT, CACO3","mg/L",151.5
"02/24/1982","S133","ALKALINITY, TOT, CACO3","mg/L",160
"07/01/1982","S133","ALKALINITY, TOT, CACO3","mg/L",65.5
"07/12/1982","S133","ALKALINITY, TOT, CACO3","mg/L",92.5
"07/27/1982","S133","ALKALINITY, TOT, CACO3","mg/L",96.5
"08/09/1982","S133","ALKALINITY, TOT, CACO3","mg/L",107.5
"08/25/1982","S133","ALKALINITY, TOT, CACO3","mg/L",98.5
"09/09/1982","S133","ALKALINITY, TOT, CACO3","mg/L",101.5
"09/21/1982","S133","ALKALINITY, TOT, CACO3","mg/L",127
"10/05/1982","S133","ALKALINITY, TOT, CACO3","mg/L",134.5
"10/20/1982","S133","ALKALINITY, TOT, CACO3","mg/L",81.5
"11/01/1982","S133","ALKALINITY, TOT, CACO3","mg/L",119
"11/22/1982","S133","ALKALINITY, TOT, CACO3","mg/L",134.5
"12/06/1982","S133","ALKALINITY, TOT, CACO3","mg/L",130.5
"12/22/1982","S133","ALKALINITY, TOT, CACO3","mg/L",151
"01/04/1983","S133","ALKALINITY, TOT, CACO3","mg/L",135
"02/01/1983","S133","ALKALINITY, TOT, CACO3","mg/L",166
"02/17/1983","S133","ALKALINITY, TOT, CACO3","mg/L",95
"03/02/1983","S133","ALKALINITY, TOT, CACO3","mg/L",126.5
"03/15/1983","S133","ALKALINITY, TOT, CACO3","mg/L",118.5
"03/29/1983","S133","ALKALINITY, TOT, CACO3","mg/L",140
"04/15/1983","S133","ALKALINITY, TOT, CACO3","mg/L",131.5
"04/26/1983","S133","ALKALINITY, TOT, CACO3","mg/L",154.5
"06/07/1983","S133","ALKALINITY, TOT, CACO3","mg/L",136.5
"08/02/1983","S133","ALKALINITY, TOT, CACO3","mg/L",134
"08/16/1983","S133","ALKALINITY, TOT, CACO3","mg/L",144.5
"08/30/1983","S133","ALKALINITY, TOT, CACO3","mg/L",167.5
"09/12/1983","S133","ALKALINITY, TOT, CACO3","mg/L",152
"09/27/1983","S133","ALKALINITY, TOT, CACO3","mg/L",137
"10/10/1983","S133","ALKALINITY, TOT, CACO3","mg/L",112
"10/25/1983","S133","ALKALINITY, TOT, CACO3","mg/L",102.5
"11/08/1983","S133","ALKALINITY, TOT, CACO3","mg/L",113.5
"11/21/1983","S133","ALKALINITY, TOT, CACO3","mg/L",113
"12/05/1983","S133","ALKALINITY, TOT, CACO3","mg/L",123
"12/20/1983","S133","ALKALINITY, TOT, CACO3","mg/L",137
"01/04/1984","S133","ALKALINITY, TOT, CACO3","mg/L",154.5
"01/17/1984","S133","ALKALINITY, TOT, CACO3","mg/L",137.5
"01/31/1984","S133","ALKALINITY, TOT, CACO3","mg/L",129
"02/14/1984","S133","ALKALINITY, TOT, CACO3","mg/L",141
"02/29/1984","S133","ALKALINITY, TOT, CACO3","mg/L",126
"03/13/1984","S133","ALKALINITY, TOT, CACO3","mg/L",132
"03/27/1984","S133","ALKALINITY, TOT, CACO3","mg/L",143
"04/09/1984","S133","ALKALINITY, TOT, CACO3","mg/L",83
"06/04/1984","S133","ALKALINITY, TOT, CACO3","mg/L",136
"06/19/1984","S133","ALKALINITY, TOT, CACO3","mg/L",123
"07/31/1984","S133","ALKALINITY, TOT, CACO3","mg/L",110
"08/27/1984","S133","ALKALINITY, TOT, CACO3","mg/L",150
"09/25/1984","S133","ALKALINITY, TOT, CACO3","mg/L",138
"10/09/1984","S133","ALKALINITY, TOT, CACO3","mg/L",144
"11/06/1984","S133","ALKALINITY, TOT, CACO3","mg/L",150
"12/04/1984","S133","ALKALINITY, TOT, CACO3","mg/L",156
"12/18/1984","S133","ALKALINITY, TOT, CACO3","mg/L",153
"01/03/1985","S133","ALKALINITY, TOT, CACO3","mg/L",152
"02/26/1985","S133","ALKALINITY, TOT, CACO3","mg/L",143
"03/26/1985","S133","ALKALINITY, TOT, CACO3","mg/L",125
"04/23/1985","S133","ALKALINITY, TOT, CACO3","mg/L",123
"05/06/1985","S133","ALKALINITY, TOT, CACO3","mg/L",89.1
"06/19/1985","S133","ALKALINITY, TOT, CACO3","mg/L",114
"07/30/1985","S133","ALKALINITY, TOT, CACO3","mg/L",122
"09/24/1985","S133","ALKALINITY, TOT, CACO3","mg/L",122
"10/08/1985","S133","ALKALINITY, TOT, CACO3","mg/L",127
"10/22/1985","S133","ALKALINITY, TOT, CACO3","mg/L",125
"11/05/1985","S133","ALKALINITY, TOT, CACO3","mg/L",122
"12/03/1985","S133","ALKALINITY, TOT, CACO3","mg/L",145.2
"01/14/1986","S133","ALKALINITY, TOT, CACO3","mg/L",150.8
"02/12/1986","S133","ALKALINITY, TOT, CACO3","mg/L",112.6
"02/25/1986","S133","ALKALINITY, TOT, CACO3","mg/L",124.9
"03/11/1986","S133","ALKALINITY, TOT, CACO3","mg/L",126.2
"04/08/1986","S133","ALKALINITY, TOT, CACO3","mg/L",127.1
"05/06/1986","S133","ALKALINITY, TOT, CACO3","mg/L",101.3
"06/17/1986","S133","ALKALINITY, TOT, CACO3","mg/L",110
"07/29/1986","S133","ALKALINITY, TOT, CACO3","mg/L",118
"08/14/1986","S133","ALKALINITY, TOT, CACO3","mg/L",116.9
"08/26/1986","S133","ALKALINITY, TOT, CACO3","mg/L",121
"09/09/1986","S133","ALKALINITY, TOT, CACO3","mg/L",126
"10/07/1986","S133","ALKALINITY, TOT, CACO3","mg/L",122
"10/21/1986","S133","ALKALINITY, TOT, CACO3","mg/L",139.8
"11/04/1986","S133","ALKALINITY, TOT, CACO3","mg/L",145.2
"11/18/1986","S133","ALKALINITY, TOT, CACO3","mg/L",155
"12/03/1986","S133","ALKALINITY, TOT, CACO3","mg/L",145.1
"12/18/1986","S133","ALKALINITY, TOT, CACO3","mg/L",133.3
"01/07/1987","S133","ALKALINITY, TOT, CACO3","mg/L",137.2
"01/22/1987","S133","ALKALINITY, TOT, CACO3","mg/L",162
"02/03/1987","S133","ALKALINITY, TOT, CACO3","mg/L",126.5
"03/17/1987","S133","ALKALINITY, TOT, CACO3","mg/L",119.5
"03/31/1987","S133","ALKALINITY, TOT, CACO3","mg/L",148.1
"04/28/1987","S133","ALKALINITY, TOT, CACO3","mg/L",141.5
"05/11/1987","S133","ALKALINITY, TOT, CACO3","mg/L",140.9
"06/24/1987","S133","ALKALINITY, TOT, CACO3","mg/L",132.9
"07/08/1987","S133","ALKALINITY, TOT, CACO3","mg/L",142.1
"07/21/1987","S133","ALKALINITY, TOT, CACO3","mg/L",134.4
"08/04/1987","S133","ALKALINITY, TOT, CACO3","mg/L",114.3
"09/29/1987","S133","ALKALINITY, TOT, CACO3","mg/L",120.7
"10/13/1987","S133","ALKALINITY, TOT, CACO3","mg/L",114.9
"11/10/1987","S133","ALKALINITY, TOT, CACO3","mg/L",128.3
"11/24/1987","S133","ALKALINITY, TOT, CACO3","mg/L",141.6
"12/08/1987","S133","ALKALINITY, TOT, CACO3","mg/L",132.2
"01/05/1988","S133","ALKALINITY, TOT, CACO3","mg/L",150.7
"02/02/1988","S133","ALKALINITY, TOT, CACO3","mg/L",157.5
"02/16/1988","S133","ALKALINITY, TOT, CACO3","mg/L",147.2
"03/01/1988","S133","ALKALINITY, TOT, CACO3","mg/L",10.2
"03/29/1988","S133","ALKALINITY, TOT, CACO3","mg/L",149.9
"04/12/1988","S133","ALKALINITY, TOT, CACO3","mg/L",135.3
"04/26/1988","S133","ALKALINITY, TOT, CACO3","mg/L",127.2
"05/24/1988","S133","ALKALINITY, TOT, CACO3","mg/L",133.9
"06/21/1988","S133","ALKALINITY, TOT, CACO3","mg/L",128.4
"07/06/1988","S133","ALKALINITY, TOT, CACO3","mg/L",138.5
"08/02/1988","S133","ALKALINITY, TOT, CACO3","mg/L",125.7
"08/16/1988","S133","ALKALINITY, TOT, CACO3","mg/L",122.4
"08/30/1988","S133","ALKALINITY, TOT, CACO3","mg/L",138.8
"09/13/1988","S133","ALKALINITY, TOT, CACO3","mg/L",141.4
"10/11/1988","S133","ALKALINITY, TOT, CACO3","mg/L",138.4
"11/08/1988","S133","ALKALINITY, TOT, CACO3","mg/L",136.1
"12/06/1988","S133","ALKALINITY, TOT, CACO3","mg/L",139.2
"01/18/1989","S133","ALKALINITY, TOT, CACO3","mg/L",133.5
"02/28/1989","S133","ALKALINITY, TOT, CACO3","mg/L",117.8
"03/28/1989","S133","ALKALINITY, TOT, CACO3","mg/L",119.2
"04/26/1989","S133","ALKALINITY, TOT, CACO3","mg/L",110.7
"05/23/1989","S133","ALKALINITY, TOT, CACO3","mg/L",106.6
"06/06/1989","S133","ALKALINITY, TOT, CACO3","mg/L",96
"07/19/1989","S133","ALKALINITY, TOT, CACO3","mg/L",101.8
"08/30/1989","S133","ALKALINITY, TOT, CACO3","mg/L",108.4
"09/28/1989","S133","ALKALINITY, TOT, CACO3","mg/L",106.7
"10/24/1989","S133","ALKALINITY, TOT, CACO3","mg/L",98.7
"11/08/1989","S133","ALKALINITY, TOT, CACO3","mg/L",109.7
"12/18/1989","S133","ALKALINITY, TOT, CACO3","mg/L",125.7
"01/02/1990","S133","ALKALINITY, TOT, CACO3","mg/L",120.6
"02/28/1990","S133","ALKALINITY, TOT, CACO3","mg/L",112.7
"03/12/1990","S133","ALKALINITY, TOT, CACO3","mg/L",101.4
"04/24/1990","S133","ALKALINITY, TOT, CACO3","mg/L",122.6
"05/23/1990","S133","ALKALINITY, TOT, CACO3","mg/L",130.3
"06/20/1990","S133","ALKALINITY, TOT, CACO3","mg/L",127.5
"07/31/1990","S133","ALKALINITY, TOT, CACO3","mg/L",107.6
"08/29/1990","S133","ALKALINITY, TOT, CACO3","mg/L",125.3
"09/26/1990","S133","ALKALINITY, TOT, CACO3","mg/L",97.2
"10/09/1990","S133","ALKALINITY, TOT, CACO3","mg/L",137
"11/20/1990","S133","ALKALINITY, TOT, CACO3","mg/L",111.3
"12/04/1990","S133","ALKALINITY, TOT, CACO3","mg/L",118.1
"01/29/1991","S133","ALKALINITY, TOT, CACO3","mg/L",114.6
"02/12/1991","S133","ALKALINITY, TOT, CACO3","mg/L",129.4
"03/25/1991","S133","ALKALINITY, TOT, CACO3","mg/L",114.8
"04/23/1991","S133","ALKALINITY, TOT, CACO3","mg/L",107.3
"05/22/1991","S133","ALKALINITY, TOT, CACO3","mg/L",90
"06/17/1991","S133","ALKALINITY, TOT, CACO3","mg/L",84.9
"07/29/1991","S133","ALKALINITY, TOT, CACO3","mg/L",97.4
"08/28/1991","S133","ALKALINITY, TOT, CACO3","mg/L",128.6
"09/25/1991","S133","ALKALINITY, TOT, CACO3","mg/L",135.2
"10/08/1991","S133","ALKALINITY, TOT, CACO3","mg/L",154
"11/06/1991","S133","ALKALINITY, TOT, CACO3","mg/L",145.4
"11/20/1991","S133","ALKALINITY, TOT, CACO3","mg/L",128.5
"12/04/1991","S133","ALKALINITY, TOT, CACO3","mg/L",149.4
"12/17/1991","S133","ALKALINITY, TOT, CACO3","mg/L",143
"01/14/1992","S133","ALKALINITY, TOT, CACO3","mg/L",153.1
"02/10/1992","S133","ALKALINITY, TOT, CACO3","mg/L",127.2
"02/27/1992","S133","ALKALINITY, TOT, CACO3","mg/L",141.1
"03/09/1992","S133","ALKALINITY, TOT, CACO3","mg/L",133.9
"03/25/1992","S133","ALKALINITY, TOT, CACO3","mg/L",117.2
"04/21/1992","S133","ALKALINITY, TOT, CACO3","mg/L",137
"05/18/1992","S133","ALKALINITY, TOT, CACO3","mg/L",127.4
"06/15/1992","S133","ALKALINITY, TOT, CACO3","mg/L",131.1
"07/01/1992","S133","ALKALINITY, TOT, CACO3","mg/L",75.1
"07/13/1992","S133","ALKALINITY, TOT, CACO3","mg/L",113.9
"08/31/1992","S133","ALKALINITY, TOT, CACO3","mg/L",113.4
"09/23/1992","S133","ALKALINITY, TOT, CACO3","mg/L",177.5
"10/20/1992","S133","ALKALINITY, TOT, CACO3","mg/L",120.966666666667
"12/14/1992","S133","ALKALINITY, TOT, CACO3","mg/L",140.8
"01/28/1993","S133","ALKALINITY, TOT, CACO3","mg/L",150.1
"02/24/1993","S133","ALKALINITY, TOT, CACO3","mg/L",177.9
"03/25/1993","S133","ALKALINITY, TOT, CACO3","mg/L",127.5
"04/05/1993","S133","ALKALINITY, TOT, CACO3","mg/L",133.8
"04/21/1993","S133","ALKALINITY, TOT, CACO3","mg/L",108.166666666667
"05/18/1993","S133","ALKALINITY, TOT, CACO3","mg/L",76.25
"06/15/1993","S133","ALKALINITY, TOT, CACO3","mg/L",117.6
"06/26/1993","S133","ALKALINITY, TOT, CACO3","mg/L",91.55
"08/25/1993","S133","ALKALINITY, TOT, CACO3","mg/L",78.45
"09/21/1993","S133","ALKALINITY, TOT, CACO3","mg/L",117.8
"10/20/1993","S133","ALKALINITY, TOT, CACO3","mg/L",91.65
"11/18/1993","S133","ALKALINITY, TOT, CACO3","mg/L",117.7
"12/15/1993","S133","ALKALINITY, TOT, CACO3","mg/L",93.625
"02/16/1994","S133","ALKALINITY, TOT, CACO3","mg/L",129.7
"03/28/1994","S133","ALKALINITY, TOT, CACO3","mg/L",100.85
"04/26/1994","S133","ALKALINITY, TOT, CACO3","mg/L",126.1
"05/18/1994","S133","ALKALINITY, TOT, CACO3","mg/L",122.2
"07/20/1994","S133","ALKALINITY, TOT, CACO3","mg/L",54.2035
"08/15/1994","S133","ALKALINITY, TOT, CACO3","mg/L",64.4635
"09/12/1994","S133","ALKALINITY, TOT, CACO3","mg/L",86.2816666666667
"10/10/1994","S133","ALKALINITY, TOT, CACO3","mg/L",54.399
"11/07/1994","S133","ALKALINITY, TOT, CACO3","mg/L",56.2655
"12/05/1994","S133","ALKALINITY, TOT, CACO3","mg/L",60.706
"01/03/1995","S133","ALKALINITY, TOT, CACO3","mg/L",68.105
"01/31/1995","S133","ALKALINITY, TOT, CACO3","mg/L",80.678
"02/27/1995","S133","ALKALINITY, TOT, CACO3","mg/L",85.637
"03/28/1995","S133","ALKALINITY, TOT, CACO3","mg/L",75.9835
"04/24/1995","S133","ALKALINITY, TOT, CACO3","mg/L",84.2052
"05/22/1995","S133","ALKALINITY, TOT, CACO3","mg/L",85.5336
"06/19/1995","S133","ALKALINITY, TOT, CACO3","mg/L",84.9536
"07/05/1995","S133","ALKALINITY, TOT, CACO3","mg/L",76.4182
"07/17/1995","S133","ALKALINITY, TOT, CACO3","mg/L",139.6
"08/14/1995","S133","ALKALINITY, TOT, CACO3","mg/L",93.6998
"08/29/1995","S133","ALKALINITY, TOT, CACO3","mg/L",70.6985
"09/11/1995","S133","ALKALINITY, TOT, CACO3","mg/L",77.881
"09/26/1995","S133","ALKALINITY, TOT, CACO3","mg/L",68.342
"10/09/1995","S133","ALKALINITY, TOT, CACO3","mg/L",87.929
"11/06/1995","S133","ALKALINITY, TOT, CACO3","mg/L",80.8752
"12/04/1995","S133","ALKALINITY, TOT, CACO3","mg/L",117.3
"01/02/1996","S133","ALKALINITY, TOT, CACO3","mg/L",88.7632
"01/29/1996","S133","ALKALINITY, TOT, CACO3","mg/L",99.39
"02/26/1996","S133","ALKALINITY, TOT, CACO3","mg/L",68.623
"03/25/1996","S133","ALKALINITY, TOT, CACO3","mg/L",84.6826
"04/08/1996","S133","ALKALINITY, TOT, CACO3","mg/L",2.021
"04/22/1996","S133","ALKALINITY, TOT, CACO3","mg/L",74.0686
"05/20/1996","S133","ALKALINITY, TOT, CACO3","mg/L",76.325
"06/18/1996","S133","ALKALINITY, TOT, CACO3","mg/L",86.1072
"07/15/1996","S133","ALKALINITY, TOT, CACO3","mg/L",69.136
"08/14/1996","S133","ALKALINITY, TOT, CACO3","mg/L",133.5
"09/09/1996","S133","ALKALINITY, TOT, CACO3","mg/L",69.4765
"10/07/1996","S133","ALKALINITY, TOT, CACO3","mg/L",69.3985
"11/04/1996","S133","ALKALINITY, TOT, CACO3","mg/L",81.0256
"12/02/1996","S133","ALKALINITY, TOT, CACO3","mg/L",82.9008
"12/30/1996","S133","ALKALINITY, TOT, CACO3","mg/L",83.3664
"01/27/1997","S133","ALKALINITY, TOT, CACO3","mg/L",90.7622
"02/24/1997","S133","ALKALINITY, TOT, CACO3","mg/L",96.3556
"03/24/1997","S133","ALKALINITY, TOT, CACO3","mg/L",72.888
"04/21/1997","S133","ALKALINITY, TOT, CACO3","mg/L",73.7778
"05/19/1997","S133","ALKALINITY, TOT, CACO3","mg/L",58.812
"06/16/1997","S133","ALKALINITY, TOT, CACO3","mg/L",59.5158
"07/14/1997","S133","ALKALINITY, TOT, CACO3","mg/L",83.2166
"08/25/1997","S133","ALKALINITY, TOT, CACO3","mg/L",86.7888
"09/22/1997","S133","ALKALINITY, TOT, CACO3","mg/L",74.157
"10/06/1997","S133","ALKALINITY, TOT, CACO3","mg/L",68.8258
"11/17/1997","S133","ALKALINITY, TOT, CACO3","mg/L",87.2146
"12/01/1997","S133","ALKALINITY, TOT, CACO3","mg/L",79.1214
"01/05/1998","S133","ALKALINITY, TOT, CACO3","mg/L",78.5548
"02/17/1998","S133","ALKALINITY, TOT, CACO3","mg/L",90.7178
"03/02/1998","S133","ALKALINITY, TOT, CACO3","mg/L",45.482
"03/16/1998","S133","ALKALINITY, TOT, CACO3","mg/L",77.5628
"04/20/1998","S133","ALKALINITY, TOT, CACO3","mg/L",50.9548
"05/18/1998","S133","ALKALINITY, TOT, CACO3","mg/L",68.384
"06/15/1998","S133","ALKALINITY, TOT, CACO3","mg/L",70.907
"07/27/1998","S133","ALKALINITY, TOT, CACO3","mg/L",75.9602
"08/10/1998","S133","ALKALINITY, TOT, CACO3","mg/L",73.6264
"08/24/1998","S133","ALKALINITY, TOT, CACO3","mg/L",77.6946
"09/21/1998","S133","ALKALINITY, TOT, CACO3","mg/L",81.2994
"10/19/1998","S133","ALKALINITY, TOT, CACO3","mg/L",78.3708
"11/16/1998","S133","ALKALINITY, TOT, CACO3","mg/L",69.6172
"12/28/1998","S133","ALKALINITY, TOT, CACO3","mg/L",68.9796
"01/25/1999","S133","ALKALINITY, TOT, CACO3","mg/L",93.692
"02/22/1999","S133","ALKALINITY, TOT, CACO3","mg/L",77.0348
"03/22/1999","S133","ALKALINITY, TOT, CACO3","mg/L",78.6936
"04/19/1999","S133","ALKALINITY, TOT, CACO3","mg/L",80.0656
"05/17/1999","S133","ALKALINITY, TOT, CACO3","mg/L",76.25
"06/21/1999","S133","ALKALINITY, TOT, CACO3","mg/L",82.0408
"07/26/1999","S133","ALKALINITY, TOT, CACO3","mg/L",66.5
"08/23/1999","S133","ALKALINITY, TOT, CACO3","mg/L",82.7206
"09/20/1999","S133","ALKALINITY, TOT, CACO3","mg/L",80.033
"10/18/1999","S133","ALKALINITY, TOT, CACO3","mg/L",76.2004
"11/15/1999","S133","ALKALINITY, TOT, CACO3","mg/L",74.6505
"12/27/1999","S133","ALKALINITY, TOT, CACO3","mg/L",87.4726
"01/24/2000","S133","ALKALINITY, TOT, CACO3","mg/L",63.406
"02/22/2000","S133","ALKALINITY, TOT, CACO3","mg/L",79.2812
"03/20/2000","S133","ALKALINITY, TOT, CACO3","mg/L",74.9594
"04/17/2000","S133","ALKALINITY, TOT, CACO3","mg/L",79.946
"05/15/2000","S133","ALKALINITY, TOT, CACO3","mg/L",87.7724
"06/26/2000","S133","ALKALINITY, TOT, CACO3","mg/L",96.5976
"07/24/2000","S133","ALKALINITY, TOT, CACO3","mg/L",95.0496
"08/21/2000","S133","ALKALINITY, TOT, CACO3","mg/L",66.5834
"09/18/2000","S133","ALKALINITY, TOT, CACO3","mg/L",67.653
"10/16/2000","S133","ALKALINITY, TOT, CACO3","mg/L",67.3496
"10/30/2000","S133","ALKALINITY, TOT, CACO3","mg/L",1.895
"11/13/2000","S133","ALKALINITY, TOT, CACO3","mg/L",69.4606
"12/18/2000","S133","ALKALINITY, TOT, CACO3","mg/L",121.4
"01/22/2001","S133","ALKALINITY, TOT, CACO3","mg/L",76.428
"02/20/2001","S133","ALKALINITY, TOT, CACO3","mg/L",60.332
"03/19/2001","S133","ALKALINITY, TOT, CACO3","mg/L",81.1532
"04/16/2001","S133","ALKALINITY, TOT, CACO3","mg/L",98.7786
"05/14/2001","S133","ALKALINITY, TOT, CACO3","mg/L",111.0536
"06/18/2001","S133","ALKALINITY, TOT, CACO3","mg/L",101.5702
"07/16/2001","S133","ALKALINITY, TOT, CACO3","mg/L",81.2413333333333
"08/13/2001","S133","ALKALINITY, TOT, CACO3","mg/L",88.4612
