"Date","S65E_NITRATE_NITRITE_N_Ld_mg","S65E_PHOSPHATE_Ld_mg","S65E_AMMONIA_N_Ld_mg","S65E_S_FLOW_cfs"
"2004-01-13",19.0887285173966,19.2893992128588,18.9196521873527,15.2820660276263
"2004-01-27",19.1386939720215,19.2471746150156,18.90507912084,15.2674929611136
"2004-02-10",16.4312739633851,16.5456843145628,16.1334395194693,12.9347664019186
"2004-02-24",18.6604517492669,18.914232270043,18.111885797518,14.8537892594965
"2004-03-09",18.610884436148,19.331430590896,17.4252607704902,15.0273654976919
"2004-03-15",19.0323172504678,19.0323172504678,18.7497502786828,14.8579299805722
"2004-03-23",18.9846371165865,18.8627472989775,18.2410590823997,14.8737632524132
"2004-04-06",18.095186564162,17.4185686855533,16.3522172591034,13.30769482138
"2004-04-20",19.0767432539666,18.2232534233315,18.4317981752245,13.9891469187342
"2004-05-04",18.4189101358353,17.6289131292854,16.1904330149949,14.2445228659396
"2004-05-17",18.3615740872348,17.9353469876782,16.1913781822865,13.6656495379783
"2004-05-18",17.7437855747992,17.4595340374442,16.2601170496542,13.1690745962959
"2004-06-08",16.6252604541162,17.5807718991436,17.6060897071279,13.917210253014
"2004-07-20",12.6698636487486,16.5616839468592,14.9724487417427,13.3630108293086
"2004-08-03",17.6678314415003,17.9152396148141,17.23569808631,13.6247801736657
"2004-08-17",19.4281967388615,19.6837216996788,19.4154577130841,15.0587488863945
"2004-08-31",17.7523146482828,20.7894841117009,20.6167109197757,15.1873652908212
"2004-09-14",18.9376556101173,22.299187735387,20.5798833453743,17.1458961408892
"2004-09-29",21.9259184239184,23.0436700527972,22.3739431464453,17.6918119193211
"2004-10-12",21.8564501007861,21.6793099027342,21.1369856119088,16.8194974983725
"2004-10-26",19.7374218399985,19.6364959214085,18.6703082183898,16.0077203913643
"2004-11-22",20.1311803438022,19.5890041901522,19.7257152356941,15.2259055653638
"2004-12-07",20.1855106223717,19.4559957976409,18.9933722756927,15.0615466429684
"2004-12-21",19.2786853230612,18.3498158089802,17.7180375747965,14.6735151370731
"2005-01-04",20.1366718989859,18.9083817870092,18.9824897591629,14.7339945171136
"2005-01-18",19.9454521878623,18.8865802278437,18.2063364521196,14.54277480599
"2005-02-01",19.9799171231639,18.7203744676832,18.214825901018,14.5772397412916
"2005-02-03",19.4839876393724,18.6171769647616,17.6477764075735,14.5567339542152
"2005-02-14",19.7434969665703,18.5674980142868,17.3974267616365,14.5070550037403
"2005-02-15",19.0077709482438,17.8752571079,16.4538714269689,13.8148140973536
"2005-03-01",19.0896011224236,18.1631922603838,17.956855827386,14.778801997038
"2005-03-15",20.1275145998229,19.5923716684062,18.2511977425668,15.4179843985105
"2005-03-29",19.5234141811371,20.4327844701667,19.2916125670798,16.1561183511506
"2005-04-12",19.0460862250013,19.640793332748,18.4135636662578,15.5803503222016
"2005-04-26",17.4555137408402,19.1232205613983,18.0433004057424,15.1529286478462
"2005-05-10",19.663597922168,19.7399709009526,19.7971293147925,15.5204631957765
"2005-05-16",16.6125633323393,18.5262126191764,17.7111756210074,15.108485935563
"2005-05-24",18.1517340070215,18.9189891597352,18.1894743350043,14.893637469
"2005-06-07",16.6528977208409,20.7133407313873,18.193342761788,16.6528977208409
"2005-06-21",19.2713354049614,20.9836307028352,20.2041554387868,16.0932815746135
"2005-07-05",18.4012669281072,21.2846700166873,19.1550387304836,17.0149725669873
"2005-07-19",18.3245141690935,20.7883674096837,18.5476577204077,16.9382198079736
"2005-08-02",17.0254267167659,19.6281164022103,19.0838148492479,15.9268144280978
"2005-08-16",19.299727749087,20.3766000511187,19.8169842631833,15.8657405446019
"2005-08-22",18.780564189383,20.1438690322782,19.427191354308,15.6895217360247
"2005-08-30",19.3677036476251,20.0768511695315,19.7623578396291,15.93371644314
"2005-09-12",17.4522804130317,19.3325932796012,18.6562532173577,15.9482030162555
"2005-10-11",18.7094733890365,18.8749878275141,18.5351200018917,14.7974503836084
"2005-11-08",19.8726263754026,20.2722263640584,18.5376253086703,16.522722288128
"2005-11-14",20.1414377411672,20.5819941690867,19.5172834320942,16.1160860504321
"2005-11-16",19.8290789177694,20.4071567685445,19.4344247257654,16.0004375212803
"2005-12-06",19.813846945581,19.6196909311401,19.155385323009,15.3711956890907
"2005-12-20",19.6168159692335,19.2968730345635,18.7695181088463,15.1859991703902
"2006-01-03",19.6854438121138,19.0997168801747,18.0011045915066,15.1107328336105
"2006-01-17",19.4997945652382,18.8359177669783,18.3811816098634,14.8846740483969
"2006-01-30",19.7662837499592,19.0571362280528,18.7586432394968,14.9300018430077
"2006-02-13",19.1511248712132,18.8057636871747,18.2738846542109,15.1168842330608
"2006-02-28",19.4174810562375,18.8674347193182,18.2695977185626,14.7730901570961
"2006-03-13",18.5786094871427,17.9807724863871,17.5287873626441,14.4842649249206
"2006-03-28",18.7275600693619,17.7657460824637,17.2594762752336,13.4752866413153
"2006-04-11",18.5362180447926,17.4759666239969,17.4759666239969,14.0419794195118
"2006-04-24",18.273137910268,17.5716919268934,16.7731842306756,13.4773473646713
"2006-05-08",17.4724250745852,18.2573798043982,16.9223787376659,14.2143285365637
"2006-05-22",17.0103239357005,18.1401887678728,17.1846773228453,13.9658014979771
"2006-06-19",14.542963949172,15.7216189455136,14.4916706547844,12.2403788561779
"2006-07-18",12.9736101704533,14.9595256541223,13.2249245987342,11.027700021398
"2006-07-31",15.909905581776,15.265210784602,14.5164937528873,11.6542928719578
"2006-08-31",19.6939106629122,19.4266672581377,19.1561775862263,14.9665228441999
"2006-09-25",15.5554155627307,18.9776032202847,19.0380532763331,13.1575202899324
"2006-10-10",14.9628866880024,18.0983809039315,18.5601989485908,12.4779800382144
"2006-10-24",15.3208889266673,17.1283967528635,17.8766385872304,11.5832193083839
"2007-07-17",16.3327514201273,17.8588077236224,16.9425169917482,13.1138755952591
"2007-08-06",15.3634413013719,19.4409787452776,19.0140995426656,14.670294120812
"2007-08-20",15.6048296875823,19.4640545074435,19.6441144726214,14.3520667190869
"2007-08-21",16.0152407893532,19.5267862281842,19.930591584874,14.2234813201251
"2007-09-04",17.521743042535,18.8380788150479,19.5491797992245,14.6039723104507
"2007-09-17",19.1868782845111,18.2756000944605,18.0982660791776,13.8935734597867
"2007-10-01",19.5341145843273,18.3628125622909,17.9209798100118,13.9319957634476
"2007-10-15",18.6771655014401,18.2960494223423,17.7286716290713,14.4144856243988
"2007-10-29",19.736679968086,19.0474466868471,17.8842958770415,14.1954164229275
"2007-11-05",19.4365117103745,18.5341100906611,17.076356765559,13.7805198995547
"2007-11-20",18.4607434040529,17.2889277113615,16.5029987973506,12.9194798588945
"2007-11-26",16.9015516793436,15.6639405158689,14.591303713604,11.3332071755825
"2007-12-03",17.3622975167028,16.1661602079009,15.3757497219157,12.4525881411965
"2007-12-18",17.8723275483456,16.7091767385399,15.947036686493,12.3916886250036
"2008-01-17",17.9996049840065,16.7820879545728,16.1759521510025,12.5924332125464
"2008-01-29",16.8524002236245,15.6686301266161,14.1392349218555,12.267432744954
"2008-02-04",17.8277417269841,16.5439870051804,15.4108885404411,12.4664495612747
"2008-02-19",17.9008885420312,17.0374681431935,15.908458377341,13.0180866194449
"2008-02-20",16.9617579474881,16.5161728455905,15.1121789073712,12.4731215777559
"2008-03-03",12.5713649467623,14.7869386627668,13.4421933045597,11.2904311013003
"2008-03-17",14.6336103583856,17.8116641887335,16.0199047195054,14.6336103583856
"2008-04-07",18.0348469647022,19.912548863731,18.6887734321089,15.4698976072407
"2008-04-21",16.407328094109,19.2752269961531,17.933384397604,14.7978901816749
"2008-06-17",17.0872289486649,17.1460694486878,16.0756280369864,13.5907213871984
"2008-07-16",16.3650164182196,19.0217733249342,19.8577289087175,14.9787220570997
"2008-08-06",17.2806456315213,20.9844136981289,20.7892015315039,15.6712077190872
"2008-08-26",20.9747266369943,22.7142176776766,21.7606555510052,17.3912076985382
"2008-08-28",19.1521311011773,22.6126450599959,21.6088668739986,17.3603716319493
"2008-09-08",19.2353126967551,20.5241517217243,20.7488688374859,16.5962553671399
"2008-09-22",17.6447479887769,19.7448088176594,20.2474376742212,15.1598413389889
"2008-10-06",18.1235133858291,17.1731007408857,16.5204449216805,13.0704573758489
"2008-10-20",18.7249350458652,17.2245682284855,15.0761338153187,13.1302236662634
"2008-11-13",18.6480122507543,16.8859692538547,15.7599579909985,13.2750513412105
"2008-11-19",18.5473607405911,16.8835460572789,15.7085607898262,12.6640383521028
"2008-11-24",18.042116837387,16.2690495011711,15.3447905996478,12.1259147747796
"2008-12-10",17.5346220361424,15.8824730056152,14.8195787995492,12.5682870009427
"2008-12-23",16.3419372884767,15.6087847733031,14.3560218048077,12.4101116557524
"2009-01-14",17.2190874956601,16.8605059734508,15.609649583226,13.0839209389177
"2009-01-27",17.9700986277466,16.8249663234436,15.6262705762185,12.681831597052
"2009-02-02",18.0321548888406,17.0602943058116,16.4689298195616,13.0349426150765
"2009-02-17",14.520309742254,16.506225225923,15.4647713510948,12.5743995931986
"2009-02-18",16.6272636472361,16.7450466828924,16.1059667236028,13.1615277444363
"2009-03-03",15.6705281554816,15.4692433979799,14.08294903686,12.0814690366499
"2009-03-31",16.0431725637354,16.4486376718435,15.7774693980023,13.3351223626331
"2009-04-14",16.9498462267302,16.2376508511996,15.6537029626046,12.9795543131781
"2009-04-29",16.7387690798539,16.0070070631662,15.1518040232719,11.8559671572676
"2009-05-13",14.1143064323918,16.491792833559,14.2684571122191,13.0156941437237
"2009-05-20",15.9265240792327,18.4114307290207,17.0792035891711,14.1347646100047
"2009-05-27",20.1003012051237,20.022339663654,19.1194719521119,15.7182745704498
"2009-06-16",19.1304328799944,19.6476893940907,18.2354195465675,15.6964456755092
"2009-07-07",18.8230946401312,19.9382362307505,19.8527140573123,15.8273623665772
"2009-07-20",19.6290057977684,20.5093645204165,21.0514051635304,16.1026452731523
"2009-08-04",18.6088944437647,19.4504616294429,20.3316610415058,16.0831657994564
"2009-08-18",17.8176327170419,18.6489302360826,19.3420774166426,15.2149430315975
"2009-08-26",19.5016238698575,19.9306194753759,20.5451763813426,15.4762721791224
"2009-09-08",18.0656682708298,19.9686533751681,19.6632717256169,15.9256021073335
"2009-09-22",18.332642040017,19.4030834517184,19.4708634667801,15.7524252104247
"2009-10-07",16.6510472232607,17.2511039807546,17.4595052503317,13.5375319140503
"2009-10-21",17.9373608763033,17.124570194434,16.2138505076094,13.0357966772614
"2009-11-09",17.0373039005153,15.8400200843402,15.1244000479282,12.0333575945698
"2009-11-18",18.4478519866781,16.9889568126951,15.5658484784525,13.2632633854584
"2009-11-30",18.0939770626492,16.4350785200467,14.9449873652451,12.8655458235653
"2009-12-16",18.924187513244,17.3654890319875,16.3081197018534,13.9102244290551
"2009-12-28",17.0954643439776,15.3937511554344,14.1897783511084,11.9925537737722
"2010-01-11",19.235858555746,17.6933148781419,17.000167697582,13.4738071729658
"2010-01-25",19.4129068445121,18.0175626478723,18.3669382893294,14.0102294626398
"2010-02-08",20.3281199785741,19.1505804313163,19.5799130208311,14.9164739267191
"2010-02-17",21.0270551933683,19.8377591034583,19.7763063242446,15.5136264472033
"2010-02-24",19.6644978704151,19.609438093232,18.6348784532339,15.6391461796799
"2010-03-15",20.4967810097319,20.3797863067927,20.2712687245821,16.3473171482887
"2010-03-29",20.4862025346205,21.0458183225559,20.8428774785592,16.4608508438853
"2010-04-12",19.8110688424353,20.0474576204995,19.6679679987946,16.1867279094589
"2010-04-26",19.6883911689042,20.4879187530228,19.7085938762218,15.7965708707936
"2010-05-10",17.7776642584297,19.3462801763435,18.7831861240318,15.7627612378874
"2010-05-24",18.6056580313932,19.6734986613946,19.2758156937285,15.5146155780349
"2010-05-26",18.338922919339,19.6328439603279,18.837914085458,15.5057095752828
"2010-06-07",17.4693098784487,19.1069186678494,18.4025981866914,15.3002561780791
"2010-06-21",16.1229949627202,17.8575960181083,18.0033078292897,13.925770385384
"2010-07-08",18.855253387799,19.6527605836832,19.037574944593,15.6363775629308
"2010-07-19",15.8077782896257,19.4294489940462,19.4347823400215,14.1983403771916
"2010-08-02",17.6501820889974,17.8081863381406,17.8081863381406,12.940651887685
"2010-08-16",18.6788009194348,18.7359593332748,19.1475783069573,14.0538281061505
"2010-08-18",18.5614685437478,18.2838368071495,18.4060544398738,13.6786666211614
"2010-09-14",16.5775861558989,18.2866539092819,18.5097974605961,13.9385288262837
"2010-09-27",18.179967632461,18.6845236432134,19.0899887513215,14.0210845491013
"2010-10-11",19.2795516669035,17.9050452615356,17.3296811166321,13.746162178176
"2010-10-26",18.4553906556078,17.0462120006543,16.0016669332565,13.05722795409
"2010-11-09",17.2710183981836,16.1183388882452,16.0005558525888,12.1293548416809
"2010-11-17",17.290753005219,16.0350788265162,14.9158472506453,12.1432585284055
"2010-11-29",17.4956499033915,16.1529761647475,15.7352409640476,12.4394040980432
"2010-12-09",18.1071783632084,17.1551695487322,15.9359292722754,13.3709799148139
"2010-12-22",16.2128206494185,16.551594383028,15.4868836460356,12.7788334449334
"2011-01-10",15.7141717530619,15.9505605311261,16.244800004124,12.3129743713997
"2011-01-24",14.5635542882064,14.4581937725486,14.4855927467367,10.8746748340924
"2011-02-17",17.8642598004812,17.0432792484113,16.6930768189782,13.2590896144931
"2011-03-09",15.4313512455174,16.4011827443196,15.7437259305596,12.4356189719634
"2011-07-20",18.1995686763047,20.6901410636283,20.4167939203475,15.1085262229463
"2011-08-03",17.0777015362082,19.9069856021246,19.7495486886465,14.369651335106
"2011-08-17",17.7860917660173,19.2733620444772,19.827312094877,14.0972123119034
"2011-08-24",18.7332252841734,19.3512518342652,19.7777703515712,14.4024919438871
"2011-08-31",18.0295651647768,18.564242004365,19.0750676281309,13.9691221542304
"2011-09-14",17.523244118167,19.6994152863054,19.2796642209498,15.4438025764872
"2011-09-28",17.9728383838486,19.6468148174203,20.410342794742,15.0824666259524
"2011-10-12",20.1226099141996,22.7584152084285,22.1790619376547,17.7247146414012
"2011-10-26",19.8133368568878,21.2719518795873,20.5710225585853,17.1052866557856
"2011-11-07",19.6492188529505,20.3542004911574,20.1600444767164,15.9115492346671
"2011-11-16",19.5589630827176,19.5041548462226,19.4003580525409,15.2414749691813
"2011-11-22",19.2578775849056,19.2578775849056,19.3427770286921,14.8884297324386
"2011-12-07",18.8036680468577,18.265871306317,18.0318777389787,14.0245445537462
"2011-12-21",19.3873487041478,18.2064983172427,17.8566030602894,14.2456851476451
"2012-01-04",19.1094184953814,17.7732739179469,17.6081941675875,13.9446325214578
"2012-01-18",19.0442167594451,17.8892515342258,18.049594184301,14.0606101377367
"2012-02-01",18.3633961849037,17.953611415651,18.4618362577169,14.3029531743573
"2012-02-15",19.0968810290902,18.425956985315,18.0094420410202,14.6082446593581
"2012-02-22",18.7302073041572,18.2948892328994,17.3439129430373,14.5106995989811
"2012-02-29",17.6187389303995,17.9833820439874,18.2065255953016,14.3998631055313
"2012-03-14",18.1200972948305,17.9812608499763,17.4269501142706,14.1311132482662
"2012-03-28",15.5052897306191,15.5771154651904,15.9178220059504,11.6551421289091
"2012-04-11",14.727941550024,14.305084699204,13.7883939559856,10.2620334313694
"2012-04-25",18.2508113059927,18.0276677546785,16.576834872421,13.8687846713188
"2012-05-23",16.2585110331213,18.2953929603824,17.1748017649955,14.4667515638933
"2012-07-11",15.0933852839649,18.5807603618682,18.4945826656271,13.4839473715308
"2012-07-25",19.2649734106687,18.9977002098482,19.2954326181534,13.9971152516054
"2012-08-08",17.7312060491225,17.5765961270369,17.4296541288066,12.9354155035258
"2012-08-22",19.004165484642,18.7359014980473,18.6558587903738,14.0915105989059
"2012-09-05",18.5929736558084,22.113011714685,21.2720363200373,16.6470635067531
"2012-09-19",18.0962781978337,20.8958435077717,20.9866499557299,16.0168366561539
"2012-10-03",18.2300356236644,20.8601242832969,20.8140331760966,16.1505940819846
"2012-10-17",18.4854991914116,20.3427732677503,20.3668708193293,15.7129104691718
"2012-10-31",18.506097962871,19.28695072385,19.9372063397807,14.4117534006489
"2012-11-14",18.3660304246151,18.2928270205918,18.7909136185803,13.9233791681247
"2012-11-28",19.5415384663434,18.677175345402,18.4630273569964,14.2583347376054
"2012-12-05",17.585357588783,16.3278440175291,16.1847431738884,12.233499455307
"2012-12-19",19.7730172819098,18.8876637853233,19.2079220282097,14.5635311290684
"2013-01-02",18.4482986804288,17.9265737662047,18.1134511395346,13.6361143250563
"2013-01-16",18.6452397418267,17.2707333364589,16.2899040834471,13.1118502530992
"2013-01-30",18.8938868387945,17.5001574991871,16.8789838182522,13.2954648797961
"2013-02-06",18.0808658751728,16.6176104729168,15.9481798189742,12.4824439161745
"2013-02-13",17.4189345020394,17.3244436586185,16.1412739819224,13.3080606378661
"2013-03-13",16.300412147193,16.7835862396285,16.5174766524308,12.8039045857265
"2013-06-19",17.7473504387986,20.3098930562296,20.0310075219072,14.9747617165588
"2013-07-02",19.1846575422752,21.1552603039209,21.0487376730829,16.1889252687212
"2013-07-17",18.7817357799087,21.6471062355995,21.1062997796215,16.5845112025725
"2013-07-31",19.2538711756682,21.783591841246,21.2417455238225,16.9512860826741
"2013-08-07",18.5805528116145,21.2246992107373,20.8090299324548,16.6346426625592
"2013-08-14",20.0922469834274,20.6097171499121,20.4752392356835,16.2855844936571
"2013-08-28",19.3762564773736,20.390608422424,20.7317791798268,15.8797489159071
"2013-09-11",19.1872020815987,20.3216238229635,20.4219465445914,15.721466178799
"2013-09-25",18.9635348089128,20.2548314414104,20.2985358756451,15.2746553547988
"2013-10-09",17.8110810353692,19.0583343480536,19.2803723160601,14.5529844973478
"2013-10-23",18.739813891198,17.9226140619681,17.9776738391511,13.5468570403078
"2013-11-04",19.0412784124025,17.9321948238671,17.1159875505499,13.3783179322665
"2013-11-06",19.2237342559175,17.8119608094966,16.5527253264956,13.4616828731373
"2013-11-20",19.1643288851662,17.6161914985958,16.4901802357396,13.5998084778435
"2013-12-04",18.5057814130057,16.8598097572392,16.5643455443453,13.0986096415456
"2013-12-18",18.5128500977327,17.2172845900026,16.8219718533584,13.325464291892
"2013-12-30",18.3352274990269,17.1399883746697,16.355869415904,13.3113469781806
"2014-01-15",18.337665248685,17.122131621958,15.9999888358797,13.3609315062644
"2014-01-29",18.6087941103841,17.7377599700981,15.4952788011738,13.7035193319457
"2014-02-03",18.9591041697782,17.9264498489019,17.1673447005502,14.0763022471919
"2014-02-12",18.9893254605791,19.2080146615439,18.1783952443627,15.1826629708088
"2014-03-12",16.389993723066,18.4554490227711,17.8303553054561,14.1927691457297
"2014-03-26",17.6051290035847,18.8827895237018,18.9307987428882,14.7719156595285
"2014-07-01",18.7846794215281,20.5085276851399,20.6257099397629,15.2881718600616
"2014-07-16",19.4454434752612,20.7401706428556,20.7999891380665,15.7565640211473
"2014-07-30",17.5809838094078,20.7918274625787,20.698933715686,15.9715458969737
"2014-08-13",18.1215785774838,20.5057436574702,20.5011247116139,15.8189934844897
"2014-08-18",19.3527716140321,20.8515439585787,20.9134193622968,16.3082491763087
"2014-08-27",17.3047528368064,20.0455928607316,20.4993359691056,15.6953149243723
"2014-09-10",19.1983727601041,19.8187605863816,20.8354941012866,15.1553214922695
"2014-09-24",19.5203916709989,20.2021101557352,21.1021780521024,15.7362020370806
"2014-10-08",18.2873661716762,20.5827827751916,20.3304400691852,16.3414560226209
"2014-10-22",18.1897190934299,18.9420551453802,19.7072556435802,14.4761470267256
"2014-11-03",19.4491734101752,18.4581026631113,17.4811873094207,14.0154514066209
"2014-11-05",19.5973455252649,18.3321290956982,17.1794495857598,13.8836127197555
"2014-11-19",19.015651837433,17.665433532787,17.6575283532799,13.5143936268883
"2014-12-03",19.9594913681508,19.4053430623975,19.0944939306641,15.2232929197563
"2014-12-17",18.4354522346759,19.263332009206,18.7882736092987,15.1773556966545
"2014-12-30",18.3196399329554,19.1118780161595,18.6969341640968,15.1415861026074
"2015-01-14",19.4942834768986,19.1391601236513,19.0155461676841,14.9724948998496
"2015-01-28",19.4542699733016,19.7849338683271,19.4542699733016,15.8433520606574
"2015-02-02",18.9577949913257,19.4598869351229,18.5948894976363,15.8223007753965
"2015-02-11",19.4419530126047,19.5754844052292,19.3286243272977,16.1097485024295
"2015-02-25",19.3580932805696,19.6331965708146,19.1757717237757,15.9568958989075
"2015-03-11",19.7294037472463,20.3839360916784,19.8164151242359,16.2328961857798
"2015-03-25",18.9235671421552,19.1821411304489,19.3125029483122,14.8126932779819
"2015-04-08",18.3728854900543,18.7783505981625,18.8605886963995,14.8175374285649
"2015-04-22",18.6778184004769,19.5279693298465,19.789675915895,15.4589425756087
"2015-05-04",18.6566312571909,19.755243545859,19.1674568809569,15.7662594992947
"2015-05-06",17.5565233683129,19.6359649099928,18.555052198424,15.6106132192576
"2015-06-03",15.9657703209411,18.0214953360036,18.3522368979158,13.8863287792612
"2015-07-01",16.3591469140767,18.0078055396641,17.6400807595387,14.0565618210826
"2015-07-29",17.7464030349931,18.6020691450509,19.040324075982,14.220042510377
"2015-08-03",18.6822892223398,18.6151499195021,18.9028319919539,14.3384838004861
"2015-08-12",18.9844380424893,19.3868119580277,19.0148355196736,14.995453995925
"2015-10-07",18.5004788790677,20.2350799344558,20.4652575124274,15.7924286779655
"2015-10-21",18.5409303856519,19.2986160873494,19.7744619922194,15.1397330039897
"2015-10-26",18.6859804652672,19.155984094513,19.3101347743402,15.2847830836051
"2015-11-04",18.243668015244,19.046014487769,18.7697611111408,14.9855714772226
