"Date","S84_PHOSPHATE_Ld_mg","S84_S_FLOW_cfd"
"2010-09-15",11.6354243876534,7.85123475373516
"2010-09-29",17.5045268435516,13.5727012108273
"2010-11-17",10.1902895265106,6.69378196504412
"2010-12-13",14.2551873096011,10.7288267849849
"2011-07-06",16.2422598529606,11.9937646109112
"2011-07-20",16.1097559036509,12.1585121850695
"2011-10-19",19.7493567281124,15.35490757344
"2011-11-02",18.9202844920858,14.4429476776076
"2012-07-25",17.7822804955832,13.8504548628589
"2012-08-22",18.124474041723,14.6587381389233
"2012-09-05",17.526276628255,13.2358171871066
"2012-09-20",17.9773811687142,13.0286212783361
"2012-10-03",18.7220320091955,12.9537110134017
"2012-10-17",17.1147574442925,12.4800284560629
"2013-03-20",16.2906537735142,11.9599204332279
"2013-05-08",17.4243388288106,13.3468013849049
"2013-06-05",15.1366303264212,11.4990441666948
"2013-06-19",18.3301160935927,14.2192422294193
"2013-07-10",16.9894344479337,12.8950898857116
"2013-07-24",19.8479568569719,15.1658256298476
"2013-08-07",20.143261916388,15.2990748299294
"2013-08-21",16.3062485438629,12.1165938018365
"2013-09-04",19.0382124055404,14.5384027352101
"2013-09-18",19.4427125856034,14.7887522354459
"2013-10-07",18.2596908105529,14.0111955685035
"2013-11-04",17.3998416699667,13.3054971077446
"2014-02-03",17.5229751834829,13.6311548853723
"2014-02-17",12.267432744954,8.29714083140183
"2014-03-03",9.08337843502779,5.39449898091385
"2014-03-17",16.1964933989582,12.41230376504
"2014-05-19",17.1144169348166,12.5500687433488
"2014-06-23",19.9844795305065,15.3893596803719
"2014-07-07",19.5032179794554,14.8980477934674
"2014-07-21",19.7386403715912,14.9937082432279
"2014-08-04",18.2753214418643,14.1009341719686
"2014-08-18",18.650799835146,14.5236654501009
"2014-09-08",18.1959258810678,14.2446821624864
"2014-09-22",18.7209722239581,14.501464518782
"2014-10-06",18.4763481867859,14.3019609168903
"2014-10-20",17.1759236989191,13.2639006934909
"2014-11-03",11.2619108793519,7.29161896579974
"2014-11-17",9.76815736591722,5.83633173319289
"2014-12-01",12.3285715682134,8.13891682618694
"2015-02-02",12.3613613910364,8.23422700599127
"2015-02-16",13.3144610486,9.14007377870434
"2015-03-02",18.3711092826689,13.7076701885568
"2015-04-20",18.7170533023544,14.3103340550901
"2015-05-04",17.8019339008921,13.1672049126625
"2015-06-15",16.8112071881423,12.1668162890009
"2015-07-06",17.2798642466548,13.7535037220387
"2015-07-20",17.7824667034195,13.5483601988222
"2015-08-03",18.045293059607,13.4401228736189
"2015-08-17",12.8210480533112,8.10254918201606
"2015-08-31",19.4751218189615,14.738923370567
"2015-09-14",19.6635167360028,15.2814901013289
"2015-09-28",18.3376974141762,14.1945626877847
"2015-10-12",18.2052745858014,14.2349826722492
"2015-10-26",11.304391874328,7.56672225604466
"2015-11-09",10.6238234759749,6.88615385769157
"2015-11-23",19.3878795354974,14.8880698651671
"2015-12-07",19.5756570090422,14.5452190876498
"2015-12-21",11.3691564097055,7.27481184748336
"2016-01-04",10.9602957125962,7.06847541448553
"2016-01-20",19.141224145866,14.2508750176443
"2016-02-01",19.4585284831852,14.654507438452
"2016-02-15",18.6515663132228,14.0564464630882
"2016-02-29",11.0833558053534,6.52947891375284
"2016-03-14",15.5308603694068,11.2681804923655
"2016-03-28",11.2149115634861,6.91084647028194
"2016-04-25",11.8375697921279,7.37166167347327
"2016-05-09",17.0402785258508,12.7227904123145
"2016-05-23",20.0088205390946,15.0600606487164
"2016-06-06",18.0411893551665,13.2705047307009
"2016-06-20",19.4463914748137,14.7368612735014
"2016-07-06",17.0169482828798,13.0657045642984
"2016-08-01",18.4029281563897,14.0854400428533
"2016-08-29",17.4431807026918,13.0487315480194
"2016-09-12",11.4347536921913,6.934944021861
"2016-09-26",18.6169481872427,14.0319807085722
"2016-10-10",8.30926219193418,3.89042158413758
"2016-12-19",8.60892045543268,5.14318455263295
"2017-06-05",15.992133214343,12.3285715682134
"2017-06-19",20.1471329555923,15.0972769483428
"2017-08-01",19.3440351565755,14.6526872743464
"2017-08-14",18.6264210492931,14.0725441576926
"2017-08-28",18.4940321659017,13.9722435888527
"2017-09-13",21.534732308595,15.9474836501948
"2017-09-25",20.5953489441728,15.7511618577142
"2017-10-09",20.2191383064157,15.7193286360855
"2017-10-23",19.1388282030204,14.744379048348
"2017-11-06",19.0569414950112,14.5910333763566
"2017-11-20",18.4381221353764,14.2949874089848
"2017-12-04",18.0540632915512,13.9936202810048
"2017-12-18",16.5821097319587,12.4549753469137
"2018-01-02",17.6996494472417,13.622112003336
"2018-04-23",7.22262609431278,3.19727440357764
"2018-05-21",19.6919282891842,14.8716467235791
"2018-06-04",18.7641900352416,14.179222556571
"2018-06-18",17.2245034951867,12.9204384019825
"2018-07-02",19.0650803581808,14.6107330619273
"2018-07-30",17.3845381551645,13.0670500416282
"2018-08-27",18.5530356978989,14.171009063225
"2018-09-10",16.6302352780045,12.9413558238905
"2018-12-17",11.9231064601052,8.13891682618694
"2019-01-28",15.6802436670877,12.1538831424716
"2019-02-11",17.6497093492556,13.230868741459
"2019-02-25",11.4473721561505,7.25771741412405
"2019-04-08",14.5566989775621,10.7500364877918
"2019-05-06",15.224441650595,11.3326213524843
"2019-06-17",19.2642430621089,14.5637626963165
"2019-07-01",18.115304606541,14.1079714213085
"2019-07-15",18.9718470999181,14.4074989084502
"2019-07-29",18.8261650124284,14.3488281979502
"2019-08-12",19.1990436325027,14.5740708192184
"2019-08-26",19.7722051074273,15.2613456009104
"2019-09-09",16.1560123571922,12.18572044364
"2019-10-08",15.2808968893512,11.3688738839231
"2019-10-21",15.5362595002276,11.5659675866754
"2019-11-18",10.6928163474619,6.41615022844584
"2019-12-30",18.4120231882176,14.3515801776712
"2020-02-10",18.2549863524109,13.9111809305572
"2020-03-09",9.07501018535728,5.14318455263295
"2020-05-04",16.0850944989419,12.4475083392155
"2020-06-01",19.6027020907322,14.9875815738909
"2020-06-15",17.3285820760683,12.8067934990193
"2020-07-13",18.2435383434828,14.0846552601231
"2020-07-27",19.3226832478302,14.7175130618421
"2020-08-10",19.6135159893274,15.0702212070574
"2020-08-24",19.0393422070196,14.6826333803301
"2020-09-08",18.636016897478,14.3593507784619
"2020-09-21",18.2225882355971,13.4434647424856
"2020-10-05",20.2045613306952,15.2845804048671
"2020-10-19",18.7086658561266,14.3648604342729
"2020-11-02",17.8681598291927,13.6486521240166
"2020-11-16",19.5127882481621,14.0033999115341
"2020-11-30",17.2718977919759,13.0672051725849
"2020-12-14",16.1407503209223,12.2287273154941
"2020-12-28",17.6695004958829,13.3928343768668
"2021-02-08",14.9970315795448,12.0012993059908
"2021-02-22",15.4913579264305,11.3169706565349
"2021-03-08",12.7139959254381,8.70666274020561
"2021-04-19",16.0700809500786,12.4591630374344
"2021-05-03",11.462924569158,7.59172355825007
"2021-06-01",11.8061347835197,8.11725532940576
"2021-06-28",15.3173969269698,12.1393430966219
"2021-07-12",18.7815040275297,14.019330092732
"2021-07-26",19.2698286075656,14.6646584215775
"2021-08-09",19.4743318850518,14.7648016837394
"2021-08-23",16.7039527943673,12.1396046028995
"2021-09-20",18.9275685228792,14.3736916312786
"2021-10-04",18.2567597122405,14.0978766288808
"2021-10-18",17.6394739128365,13.2327546655723
"2021-11-01",17.6878801814941,13.593535619272
"2021-11-15",18.1527375104074,13.9042422683581
"2021-11-29",17.0673640517849,13.0243127839504
"2021-12-13",16.0828085059132,12.4192468597835
"2021-12-27",15.7229274180588,11.8942860215697
"2022-01-10",15.6574077030567,11.7453846976286
"2022-01-24",17.1918110943861,13.5282494482564
"2022-02-21",12.0791107085818,8.49559177012567
"2022-06-13",15.3954761547272,11.8119572162711
"2022-06-27",16.5440605137946,11.6024180911852
"2022-07-25",12.7069783527794,8.44429847573812
"2022-08-08",15.4430676373027,11.4918239187213
"2022-08-22",13.6499810278666,9.82133963137753
"2022-09-06",13.1909682239999,9.31976721309202
"2022-09-19",20.7339751559952,15.5634911609571
"2022-10-03",20.2864830068073,15.6615101935231
"2022-10-17",19.675734025639,14.705920726063
"2022-10-31",18.6273091170835,14.17296182083
"2022-11-14",19.5069850433039,14.5582251529258
"2022-11-28",18.3041541687255,13.9474453420359
"2022-12-12",16.5938910898419,12.6049070432776
"2023-01-09",15.374021219726,11.5673587299557
"2023-01-23",17.0136096214165,13.2524095057229
"2023-02-20",12.0286942226678,8.2910246043844
"2023-05-01",13.2774007297722,9.63981457004583
