"Date","CULV10A_PHOSPHATE_Ld_mg","L8.441_FLOW_cfd"
"2003-10-06",17.7902732905356,12.938243026616
"2003-10-20",18.3528259381443,13.3158733357307
"2003-11-03",18.9571796771936,13.668912646499
"2003-11-17",18.4735372335798,13.5831881053581
"2003-12-01",19.5046672250663,13.8521780447977
"2003-12-15",15.9345633625215,10.6928163474619
"2004-01-05",18.5367085576498,13.7660239331842
"2004-01-20",19.3666713488915,13.6430862469391
"2004-02-02",18.0538034474844,13.2096163610258
"2004-02-17",19.1944220155364,13.8568839358351
"2004-03-01",18.9523895580339,13.7320337329556
"2004-03-15",18.5858907847286,13.5954581979499
"2004-04-05",18.7558442625508,13.0064512766425
"2004-04-19",18.169666158334,13.1590308642377
"2004-05-03",17.6552702272996,12.3771555680691
"2004-05-17",18.1109971701887,12.7928771763445
"2004-06-07",16.9527164350758,12.0929040307141
"2004-06-21",16.7740200293247,11.586634223484
"2004-07-12",17.4349105105432,12.335044082719
"2004-07-26",15.9911337140099,10.9804984199137
"2004-11-01",18.5374489919266,13.6546470693402
"2004-11-15",17.9300751937491,12.7652892198256
"2004-12-06",19.0704920110757,14.0466114902295
"2004-12-20",20.1979964479765,13.763449929189
"2005-01-03",19.2239562738996,13.7105275277347
"2005-01-18",17.8119124656391,11.3288051141819
"2005-01-25",20.3644769233002,13.9444819951531
"2005-01-31",19.4980748712098,13.7582819590306
"2005-02-08",19.4322993925629,13.5800969127884
"2005-02-14",18.2426886358912,13.0441916046254
"2005-02-28",17.7833097631232,11.6942648876764
"2005-03-14",19.5729150325675,13.7293706155361
"2005-04-04",19.8090230694732,13.8403155094879
"2005-04-18",19.8437840913281,13.6995984572025
"2005-05-02",19.0795844278727,13.5227563661731
"2005-05-16",18.766842563586,13.5738857126957
"2005-07-11",18.0379659721241,12.417565106407
"2005-07-25",19.4573035504246,13.9358426325624
"2005-08-08",19.4566959906264,13.8960143596109
"2005-08-22",18.1568803648124,13.7320337329556
"2005-09-06",16.9884922689729,11.2681804923655
"2005-09-20",18.91876557486,13.4894199459055
"2005-10-03",18.8222533645507,13.6517693695126
"2005-10-17",15.0983153383209,9.85656832326127
"2005-11-01",12.982878915457,7.67461121805584
"2005-11-14",17.6233654184449,13.3397788565843
"2005-12-05",18.5183945172963,13.3198974860304
"2005-12-19",19.3436659236908,13.8063316566723
"2006-01-09",19.4506000037961,13.8521780447977
"2006-01-23",18.4217210531426,13.0651347784706
"2006-02-21",19.1702980386419,13.8521780447977
"2006-03-06",19.2718569422042,13.7787954988637
"2006-03-20",18.7127032271044,13.389693247966
"2006-04-03",18.7501938360199,13.4619268053253
"2006-04-17",19.0285809166328,13.4045634104454
"2006-05-08",17.9709850964933,13.1960721359181
"2006-05-22",18.152731113703,12.8900409247981
"2006-06-05",18.2254697064699,12.630758326868
"2006-06-19",17.757290434377,12.5982351351625
"2006-10-23",12.0339389899351,7.5013394967818
"2006-11-14",12.4928746195046,7.89775476937005
"2007-01-22",12.3194390846501,7.62809120242095
"2007-04-23",16.2937043989555,10.9804984199137
"2007-05-07",15.3482570827898,10.1442503957131
"2008-09-24",18.4052353354731,13.2872415230564
"2008-10-22",17.9714452897826,13.0441916046254
"2008-11-05",18.9152655526699,12.9672305634892
"2008-11-19",19.8607710029416,13.6745623790411
"2008-12-03",19.4840489722888,13.592404760463
"2008-12-17",18.6706320131837,13.5707655853595
"2009-01-07",18.8796519032568,13.6015372440263
"2009-01-21",19.8664927350665,13.2830835129077
"2009-02-04",19.4727156252597,13.3859408983474
"2009-02-18",18.2959385637423,13.1960721359181
"2009-03-11",17.7528634367863,12.8328825109582
"2009-03-25",14.6756084237782,9.59420405879378
"2009-04-08",17.3884779113164,11.7536883081472
"2009-05-06",13.4471845235881,8.83206400674688
"2009-07-22",17.3296374112935,12.3667927810336
"2009-08-12",16.5617993381319,12.0509398316151
"2009-08-26",18.087104557641,13.2830835129077
"2009-09-09",17.7362188347067,12.6927937177875
"2009-09-23",18.1940519283322,13.3037028001105
"2009-10-14",17.6682302749178,13.1684206045876
"2009-10-28",18.4966596510007,13.4860243569044
"2009-11-04",18.8887017387767,13.4860243569044
"2009-11-18",18.6702508429866,13.5227563661731
"2009-12-09",17.8613962447259,12.9785943221396
"2009-12-23",17.9568464903614,12.4845758166899
"2010-01-13",17.5268054762044,12.1331779298521
"2010-01-27",17.5025912180838,12.42741740285
"2010-02-10",17.8947326649935,11.9920993315922
"2010-02-24",17.8712346937262,13.0754441481295
"2010-03-03",19.3177671791357,13.437234192735
"2010-03-17",15.9433430501736,10.9804984199137
"2010-04-07",18.5889349271098,13.6401750367317
"2010-04-21",18.9086641769917,13.8087977491675
"2010-05-12",18.9184681770883,13.8186017492641
"2010-05-26",19.0232782735955,13.776254201435
"2010-06-16",18.3167297896448,13.5893419709324
"2010-06-30",17.8927436041687,13.4860243569044
"2010-07-14",17.8348529221687,13.4654050697017
"2010-07-28",18.096655793555,13.4619268053253
"2010-08-04",17.6523731250073,13.1637367552752
"2010-08-18",17.8725053419277,13.2185449917701
"2010-09-15",17.7290625594907,12.9499390663792
"2010-10-13",18.0409747859135,13.2534830431314
"2010-10-27",17.5936588996191,12.9023110173899
"2010-11-03",15.0587418292564,10.3673939470273
"2010-11-17",18.0993246689758,13.2317902185202
"2010-12-01",18.4412763713616,13.2317902185202
"2010-12-13",19.6391333015587,13.4928040438898
"2011-01-05",16.9699818392166,12.7652892198256
"2011-01-20",17.1478401925348,12.5731292140314
"2011-02-03",17.1629276199716,12.744087012175
"2011-02-17",17.6122805860204,12.858690394914
"2011-03-02",17.6885825037667,12.5646185243635
"2011-03-16",17.2523528912703,12.6776419127669
"2011-04-06",16.996655579612,11.51601665627
"2011-04-20",17.1339400830984,12.2212851973623
"2011-05-04",17.0159798524384,12.2797814040439
"2011-05-18",16.7846288684042,11.4913240436797
"2011-06-08",15.9059388679467,11.1697404195522
"2011-06-22",15.1275935475213,10.9379388054949
"2011-12-07",17.5872612123842,12.9144323779223
"2011-12-21",17.9182978202442,13.23616659312
"2012-01-04",19.0491754637256,13.389693247966
"2012-01-18",17.9880990338655,13.3437081347242
"2012-02-22",18.095572699863,13.0651347784706
"2012-03-07",17.9337049617997,12.8838489545502
"2012-03-21",16.962964266558,12.0071372089567
"2012-04-04",16.0834089901191,11.1346490997409
"2012-04-18",16.7251028890901,11.8967891517878
"2012-10-03",17.7381572893966,12.7077193680042
"2012-10-17",17.7035292574855,13.249181961232
"2012-11-14",18.0513287237439,13.1915163193822
"2012-11-28",18.2032469038399,13.3669649968884
"2012-12-05",18.637308511394,13.849816768612
"2012-12-19",18.541793424861,13.479198391834
"2013-01-09",18.5735577019947,13.7452439646924
"2013-01-23",19.3868345357443,13.7737064293562
"2013-02-06",18.729820884574,13.7530871421535
"2013-02-21",18.593329450321,13.7105275277347
"2013-03-06",19.5189963778237,13.7888965948502
"2013-03-20",18.1760607635357,13.3318736770771
"2013-04-03",18.1789312803274,13.4082466558617
"2013-04-17",18.4214521735135,13.5161773950751
"2013-05-08",18.4497724369773,13.3745986217435
"2013-08-07",18.667922553227,13.8639015084937
"2013-08-21",18.6024282466478,14.0485513550473
"2013-09-04",18.7363191217744,13.9741451869766
"2013-09-18",17.4817880904541,12.7722578891417
"2013-10-07",18.481120032998,13.6135855825424
"2013-10-21",18.865968732757,13.9314947996263
"2013-11-04",19.1965302106544,13.8258921825268
"2013-11-18",18.6691064598749,13.7939091366737
"2013-12-02",19.2508315333984,13.7293706155361
"2013-12-16",18.9188547769474,13.6105870795462
"2014-01-06",18.7058284578308,13.5128716069406
"2014-01-21",18.6979238623197,13.4300657032564
"2014-02-03",17.8034217633791,13.139982669267
"2014-02-17",18.8665798216894,13.2830835129077
"2014-03-03",18.4725620994216,13.4619268053253
"2014-03-17",18.686042386689,13.0335532064203
"2014-04-07",18.5053519222446,13.1823419431062
"2014-04-21",19.0441910541832,13.1777229972499
"2014-07-21",17.2033226731072,12.4937924717949
"2014-08-04",17.9991240077272,13.1869396523548
"2014-08-18",18.5316852872098,13.6488833646235
"2014-09-08",18.2706491822117,13.4264620957531
"2014-09-22",13.0362234349762,8.20790969767389
"2014-10-06",16.9018534008346,11.7144675949939
"2014-10-20",18.3059218241756,13.3859408983474
"2014-11-03",17.6858314703949,12.3975644397003
"2014-11-17",18.0434038790562,13.0805592487962
"2014-12-01",18.0740414636663,12.938243026616
"2014-12-15",18.4339154374973,13.2577657049234
"2014-12-30",18.3551274351326,13.6546470693402
"2015-01-05",18.4108596611973,13.6401750367317
"2015-01-06",18.693668734424,13.6632308130316
"2015-01-12",18.7432008005289,13.6015372440263
"2015-01-20",19.0157773310583,13.7582819590306
"2015-01-27",20.2985789738945,13.8592286027944
"2015-02-03",19.7208351626441,13.7293706155361
"2015-02-10",19.2066706376126,13.5062270642219
"2015-02-16",19.0242152926052,13.715947595204
"2015-02-17",18.9335970586846,13.7132412336063
"2015-02-24",18.6816986007711,13.7988966781847
"2015-03-02",18.2023342452021,13.205121971438
"2015-03-03",18.4060549363982,13.3821744155519
"2015-03-10",18.5258441234533,13.542237501745
"2015-03-16",18.5257560254883,13.5769961351101
"2015-03-17",18.7167145370687,13.7399807946482
"2015-03-24",19.0808116004064,13.6254904850487
"2015-03-31",18.8552058589054,13.5128716069406
"2015-04-06",18.3208474743922,13.4008665485641
"2015-04-07",18.341238322972,13.378393692712
"2015-04-20",18.7484325279698,13.222979588838
"2015-05-04",18.1427667099561,13.1869396523548
"2015-05-18",18.1541374038862,13.1107122869669
"2015-06-01",17.0055589164502,12.0929040307141
"2015-09-14",17.6344361403968,13.0494686617262
"2015-09-28",17.6055591679551,13.1057494976248
"2015-10-12",18.6377812128919,13.7105275277347
"2015-10-26",18.1025583015428,13.2662763945913
"2015-11-09",17.8458679823994,13.1637367552752
"2015-11-23",18.9480385304087,13.2747152632372
"2015-12-07",18.0901736137584,12.9842281398578
"2015-12-21",17.9108709887612,12.7928771763445
"2016-01-04",18.737941558102,13.2006072910835
"2016-01-20",19.1179917111078,13.3158733357307
"2016-02-01",14.0090205162907,8.96559539937141
"2016-02-15",16.6905114443205,11.609107079336
"2016-02-29",15.4950142376336,10.5750333118055
"2016-03-14",18.1596158224805,13.0907116202603
"2016-03-28",18.263145045421,13.1156505686075
"2016-04-11",18.5004619369504,13.1205645834099
"2016-04-25",18.3008047533935,13.1303207583553
"2016-05-09",18.4312318456782,13.4407992588995
"2016-05-23",19.0894852494164,13.2006072910835
"2016-06-06",17.7447681658871,13.222979588838
"2016-06-20",18.5709716839652,13.2577657049234
"2016-07-06",18.7699874919613,13.7863808702529
"2016-07-18",18.7035447631479,13.6995984572025
"2016-08-01",18.4561682896459,13.6603777440492
"2016-08-15",17.3287629031485,12.6466316760243
"2016-08-29",13.4764549058883,8.75795603459316
"2016-09-12",17.9868539151354,13.2955060329063
"2016-09-26",17.3641458106569,12.7791783319863
"2016-10-17",17.0355635484312,12.1010896153006
"2016-10-24",18.3821874549916,12.9441081460684
"2016-11-07",18.353689620363,13.4192156872323
"2016-11-21",18.7506512684246,13.2996128148589
"2016-12-05",17.5822379197555,12.6622569939274
"2016-12-19",18.5836067780049,13.685766978054
"2017-01-04",19.2700065127844,13.6459890065971
"2017-01-17",18.363711178824,13.4008665485641
"2017-01-30",17.3236316505241,11.7401353417424
"2017-02-13",18.9615481795796,13.2185449917701
"2017-02-27",18.3829499407319,13.0599399615935
"2017-03-14",18.8736179656702,12.367833905542
"2017-03-27",18.0643056426762,12.9954014404559
"2017-08-14",16.6922490642191,11.4347536921913
"2017-10-23",16.4994562075578,11.0833558053534
"2018-04-09",18.6629808664482,13.3158733357307
"2018-05-07",17.9202367447489,12.5731292140314
"2018-07-16",13.0371829744709,8.51539439742185
"2018-09-24",13.424040393234,8.21455424039256
"2018-10-22",18.0163537015231,12.845869706485
"2018-11-05",17.8999352036696,12.758271647167
"2018-11-19",18.2786051691939,13.0856483183037
"2018-12-03",18.1929157913823,13.1303207583553
"2018-12-17",18.6583619205919,12.8776184047996
"2019-01-02",17.583086312103,12.6852465121521
"2019-01-14",17.8853076970238,12.1882142105184
"2019-02-11",16.7457287068838,11.7969688165056
"2019-02-25",16.5490019441092,11.3019778719487
"2019-03-11",17.5611375571986,12.4371735777954
"2019-06-03",13.4446353082153,8.34476888039109
"2019-09-09",12.1980042385222,7.12910003630196
"2019-09-23",17.7341307964605,12.7996568633298
"2019-10-07",17.8161757162006,12.8961947903725
"2019-10-21",15.9580938599317,10.8704975246993
"2019-11-04",17.5863036546463,12.3133040960826
"2019-12-02",18.8970172557541,13.0651347784706
"2020-01-27",16.7397944378331,11.1868348529115
"2020-02-10",17.896221868545,12.6387264965172
"2020-02-24",18.025872041053,12.6645798753435
"2020-03-09",17.6799782344131,12.3521020656236
"2020-03-23",17.6552775910428,12.5926825580158
"2020-04-06",17.8944842486464,12.4564049397232
"2020-04-20",16.6450490702438,10.8704975246993
"2020-05-04",16.0043789407599,10.7468835687322
"2020-06-29",17.7203773065334,12.4371735777954
"2021-03-22",19.8991486980405,13.8708701778098
"2021-04-05",18.9921851490415,13.5454477773752
"2021-04-19",16.4601994035277,10.4343334297024
"2021-05-03",17.6155423373738,12.3425427788101
"2021-05-17",17.3434834190769,12.0011491671121
"2021-06-01",17.1051362226061,11.7821262434677
"2021-06-14",18.0104713316201,12.3066888569639
"2021-06-28",15.96931405387,10.7931643212962
"2021-07-12",16.5686050123056,11.724417925847
"2021-08-23",16.7062598012886,11.6310859860548
"2022-01-10",18.0237311134574,12.8197244263807
"2022-01-24",17.3366205480975,11.5135746526145
"2022-02-07",15.325855667366,10.0631654784611
"2022-02-21",18.2159374294839,13.0119307424071
"2022-03-07",18.6141907022787,13.3158733357307
"2022-03-21",18.1957383986438,12.8776184047996
"2022-04-04",13.4309645797214,8.26617860579787
"2022-04-18",15.673183328414,10.5432846134909
"2022-05-16",18.2889295791608,12.9323433044888
"2022-05-19",18.2556418839178,12.7791783319863
"2022-05-23",17.0473313052945,11.7440263972354
"2022-05-31",16.9201761298092,11.7440263972354
"2022-06-15",16.8318384589275,12.0278174141942
"2022-06-16",17.5232105052866,12.5815680826773
"2022-06-27",16.8481343498585,11.8577017630798
"2022-07-11",17.7594729090299,12.4076147755538
"2022-07-25",16.6605572568162,11.7479023710801
"2022-08-08",17.5563875048218,12.4937924717949
"2022-08-22",18.0284503293891,12.9785943221396
"2022-09-06",17.7028774813726,12.6466316760243
"2022-12-12",17.1665012613255,11.7459662620532
"2023-01-09",14.4793517128481,9.60415438964695
"2023-01-23",17.9698336858882,12.6227261551708
"2023-02-06",16.6549665069011,10.7468835687322
"2023-02-20",19.0684203725901,13.4300657032564
"2023-03-06",19.2356339665165,13.942329141792
"2023-03-20",20.0775954362755,13.6940888013915
"2023-04-03",18.7821965671061,13.3397788565843
"2023-04-17",17.0933413833956,11.1453063942149
