"Date","CULV10A_AMMONIA_N_Ld_mg","L8.441_FLOW_cfd"
"2005-09-06",14.2126194715319,11.2681804923655
"2005-09-20",15.7920050388996,13.4894199459055
"2005-10-17",15.4133963849608,9.85656832326127
"2005-11-01",14.1500439347599,7.67461121805584
"2006-05-08",14.1123628677922,13.1960721359181
"2006-06-05",15.115664976656,12.630758326868
"2006-06-19",15.7337293510916,12.5982351351625
"2006-10-23",12.1360684850114,7.5013394967818
"2006-11-14",12.3863911391022,7.89775476937005
"2007-01-22",11.6534428931561,7.62809120242095
"2007-04-23",14.7646880538319,10.9804984199137
"2007-05-07",14.2713847807581,10.1442503957131
"2008-10-22",14.8359510738534,13.0441916046254
"2008-11-05",15.3651258362876,12.9672305634892
"2008-11-19",16.0724576518395,13.6745623790411
"2008-12-03",16.077311410251,13.592404760463
"2008-12-17",15.8733506783535,13.5707655853595
"2009-01-07",16.5459762231927,13.6015372440263
"2009-01-21",15.3625250545876,13.2830835129077
"2009-02-04",15.3318510474027,13.3859408983474
"2009-02-18",16.9096442026224,13.1960721359181
"2009-03-11",15.4719398405734,12.8328825109582
"2009-03-25",12.8523005968153,9.59420405879378
"2009-04-08",14.3927456377624,11.7536883081472
"2009-05-06",13.0064512766425,8.83206400674688
"2009-07-22",16.4611373432557,12.3667927810336
"2009-08-12",15.6885259913415,12.0509398316151
"2009-08-26",17.7717198826399,13.2830835129077
"2009-09-09",16.189301279254,12.6927937177875
"2009-09-23",16.3482252378339,13.3037028001105
"2009-10-14",17.0602409026982,13.1684206045876
"2009-10-28",17.2702139908227,13.4860243569044
"2009-11-04",16.8533201868909,13.4860243569044
"2009-11-18",15.9206516389715,13.5227563661731
"2009-12-09",16.1974701470078,12.9785943221396
"2009-12-23",15.4290147958564,12.4845758166899
"2010-01-13",15.3112317602,12.1331779298521
"2010-01-27",15.2000061250898,12.42741740285
"2010-02-10",14.9365383107586,11.9920993315922
"2010-02-24",15.9658159060256,13.0754441481295
"2010-03-03",16.7694387029102,13.437234192735
"2010-03-17",17.0183693398358,10.9804984199137
"2010-04-07",17.1955230982211,13.6401750367317
"2010-04-21",16.7532367283339,13.8087977491675
"2010-05-12",16.9540959651932,13.8186017492641
"2010-05-26",16.6094675454912,13.776254201435
"2010-06-16",17.0233291754176,13.5893419709324
"2010-06-30",16.5305467946278,13.4860243569044
"2010-07-14",17.397230702426,13.4654050697017
"2010-07-28",16.0268761627869,13.4619268053253
"2010-08-04",16.7746546679194,13.1637367552752
"2010-08-18",16.2630674294936,13.2185449917701
"2010-09-15",17.1694467715553,12.9499390663792
"2010-10-13",17.014683158825,13.2534830431314
"2010-10-27",16.9627540279363,12.9023110173899
"2010-11-03",15.0117848461686,10.3673939470273
"2010-11-17",16.4506660433884,13.2317902185202
"2010-12-01",15.8708475481354,13.2317902185202
"2010-12-13",17.3640050547977,13.4928040438898
"2011-01-05",15.5378779420654,12.7652892198256
"2011-01-20",15.1380785714929,12.5731292140314
"2011-02-03",15.0466721051691,12.744087012175
"2011-02-17",15.9497328482724,12.858690394914
"2011-03-02",16.0303544271632,12.5646185243635
"2011-03-16",15.3166992423821,12.6776419127669
"2011-04-06",14.6070591096284,11.51601665627
"2011-04-20",16.0924862082702,12.2212851973623
"2011-05-04",15.1129947481001,12.2797814040439
"2011-05-18",14.8235285538549,11.4913240436797
"2011-06-08",14.8586198736661,11.1697404195522
"2011-06-22",14.8891825240763,10.9379388054949
"2011-12-07",15.2170174709163,12.9144323779223
"2011-12-21",15.6340618659183,13.23616659312
"2012-01-04",15.9546426054275,13.389693247966
"2012-01-18",15.423149676404,13.3437081347242
"2012-02-22",16.4663321601328,13.0651347784706
"2012-03-07",15.5229062841654,12.8838489545502
"2012-03-21",15.0028694825107,12.0071372089567
"2012-04-04",14.0250208576371,11.1346490997409
"2012-04-18",14.8925214253418,11.8967891517878
"2012-10-03",15.4157695691064,12.7077193680042
"2012-10-17",15.3286235029119,13.249181961232
"2012-11-14",15.5894115921806,13.1915163193822
"2012-11-28",15.7648602696868,13.3669649968884
"2012-12-05",16.6224054908518,13.849816768612
"2012-12-19",16.9449342946337,13.479198391834
"2013-01-09",16.1431392374908,13.7452439646924
"2013-01-23",16.6069197734124,13.7737064293562
"2013-02-06",15.8325286838333,13.7530871421535
"2013-02-21",16.5437408717909,13.7105275277347
"2013-03-06",16.4279539244654,13.7888965948502
"2013-03-20",16.1044623993169,13.3318736770771
"2013-04-03",15.9731960133233,13.4082466558617
"2013-04-17",16.6516716110042,13.5161773950751
"2013-05-08",16.0826488228457,13.3745986217435
"2013-08-07",17.3604090699602,13.8639015084937
"2013-08-21",17.5749118796634,14.0485513550473
"2013-09-04",17.1930210118448,13.9741451869766
"2013-09-18",16.1395537191282,12.7722578891417
"2013-10-07",16.3216357836446,13.6135855825424
"2013-10-21",16.8218665575224,13.9314947996263
"2013-11-04",16.023116759863,13.8258921825268
"2013-11-18",16.6271224807299,13.7939091366737
"2013-12-02",16.3684279451514,13.7293706155361
"2013-12-16",16.2496444091614,13.6105870795462
"2014-01-06",15.910766879739,13.5128716069406
"2014-01-21",15.5095072449362,13.4300657032564
"2014-02-03",15.7049320267286,13.139982669267
"2014-02-17",16.1162968569639,13.2830835129077
"2014-03-03",16.6399806356733,13.4619268053253
"2014-03-17",15.4314484792187,13.0335532064203
"2014-04-07",16.6480778459059,13.1823419431062
"2014-04-21",16.0109363413061,13.1777229972499
"2014-07-21",15.5848349251532,12.4937924717949
"2014-08-04",16.1826719259088,13.1869396523548
"2014-08-18",15.5947935136788,13.6488833646235
"2014-09-08",16.4709845334765,13.4264620957531
"2014-09-22",11.8714713438035,8.20790969767389
"2014-10-06",15.4280396616982,11.7144675949939
"2014-10-20",15.950890255809,13.3859408983474
"2014-11-03",14.9625137971619,12.3975644397003
"2014-11-17",15.9709310066924,13.0805592487962
"2014-12-01",15.24082811961,12.938243026616
"2014-12-15",16.2534979784774,13.2577657049234
"2015-01-05",16.5846140158981,13.6401750367317
"2015-01-20",16.3232313164921,13.7582819590306
"2015-02-16",15.9131721725402,13.715947595204
"2015-03-02",16.1495609506044,13.205121971438
"2015-03-16",17.0109833395953,13.5769961351101
"2015-04-06",16.3965988221181,13.4008665485641
"2015-04-20",16.3584738047672,13.222979588838
"2015-05-04",16.3649934827028,13.1869396523548
"2015-05-18",16.8483819052503,13.1107122869669
"2015-06-01",16.4873531853866,12.0929040307141
"2015-09-14",15.8826820057824,13.0494686617262
"2015-09-28",17.4364828379111,13.1057494976248
"2015-10-12",17.2368880523508,13.7105275277347
"2015-10-26",16.4017706105205,13.2662763945913
"2015-11-09",16.5310325852616,13.1637367552752
"2015-11-23",15.354156804917,13.2747152632372
"2015-12-07",16.2423246778793,12.9842281398578
"2015-12-21",15.7886094498985,12.7928771763445
"2016-01-04",16.0338206351397,13.2006072910835
"2016-01-20",15.8808226931922,13.3158733357307
"2016-02-01",15.7657654676736,8.96559539937141
"2016-02-15",15.0430942838212,11.609107079336
"2016-02-29",14.1303813732949,10.5750333118055
"2016-03-14",16.0864438938143,13.0907116202603
"2016-03-28",15.8882392908473,13.1156505686075
"2016-04-11",16.6170721448764,13.1205645834099
"2016-04-25",15.9029094805951,13.1303207583553
"2016-05-09",16.5318417122578,13.4407992588995
"2016-05-23",15.8396646206987,13.2006072910835
"2016-06-06",17.4424872940141,13.222979588838
"2016-06-20",16.3932599208526,13.2577657049234
"2016-07-06",16.8774233236112,13.7863808702529
"2016-07-18",18.3047686431906,13.6995984572025
"2016-08-01",17.5724007494773,13.6603777440492
"2016-08-15",16.6896829438589,12.6466316760243
"2016-08-29",14.6551099022299,8.75795603459316
"2016-09-12",17.6129941464426,13.2955060329063
"2016-09-26",17.2789880023166,12.7791783319863
"2016-10-24",17.539227996203,12.9441081460684
"2016-11-07",17.7232807804365,13.4192156872323
"2016-11-21",17.4427475412505,13.2996128148589
"2016-12-05",15.6579892674814,12.6622569939274
"2016-12-19",17.5977899834822,13.685766978054
"2017-01-04",17.7235264505028,13.6459890065971
"2017-01-17",15.7987618213625,13.4008665485641
"2017-01-30",15.9297900837689,11.7401353417424
"2017-02-13",15.5211300847642,13.2185449917701
"2017-02-27",17.4037453834472,13.0599399615935
"2017-03-14",15.1404226277818,12.367833905542
"2017-03-27",16.0399238781794,12.9954014404559
"2017-08-14",14.3251254500874,11.4347536921913
"2017-10-23",15.4271612272071,11.0833558053534
"2018-04-09",16.8422338603469,13.3158733357307
"2018-05-07",16.8771943072356,12.5731292140314
"2018-07-16",14.1748766131815,8.51539439742185
"2018-09-24",15.0731192751839,8.21455424039256
"2018-10-22",15.9369121598433,12.845869706485
"2018-11-05",17.8396760121515,12.758271647167
"2018-11-19",16.9142897147928,13.0856483183037
"2018-12-03",16.4976165883418,13.1303207583553
"2018-12-17",17.1542845238156,12.8776184047996
"2019-01-02",17.5450589165138,12.6852465121521
"2019-01-14",16.7100027875675,12.1882142105184
"2019-02-11",15.986623558532,11.7969688165056
"2019-02-25",15.801787542279,11.3019778719487
"2019-03-11",16.1260530319093,12.4371735777954
"2019-06-03",12.3878201482256,8.34476888039109
"2019-09-09",13.7624184695823,7.12910003630196
"2019-09-23",17.5954474089266,12.7996568633298
"2019-10-07",16.263490620359,12.8961947903725
"2019-10-21",15.2649466793718,10.8704975246993
"2019-11-04",16.0974937300008,12.3133040960826
"2019-12-02",16.9771577838988,13.0651347784706
"2020-01-27",15.3612221228071,11.1868348529115
"2020-02-10",14.718168038197,12.6387264965172
"2020-02-24",15.1494865251315,12.6645798753435
"2020-03-09",14.7499973384219,12.3521020656236
"2020-03-23",14.789907135352,12.5926825580158
"2020-04-06",15.0213542971848,12.4564049397232
"2020-04-20",13.5095548543146,10.8704975246993
"2020-05-04",13.3118329261937,10.7468835687322
"2020-06-29",15.2097623000351,12.4371735777954
"2021-03-22",16.5099275074251,13.8708701778098
"2021-04-05",15.9433430501736,13.5454477773752
"2021-04-19",12.6315580070386,10.4343334297024
"2021-05-03",15.1757561228663,12.3425427788101
"2021-05-17",17.9976012557311,12.0011491671121
"2021-06-01",15.8251775113022,11.7821262434677
"2021-06-14",15.2511278361303,12.3066888569639
"2021-06-28",13.8376867590196,10.7931643212962
"2021-07-12",14.9825144638685,11.724417925847
"2021-08-23",14.9269228520592,11.6310859860548
"2022-01-10",15.910766879739,12.8197244263807
"2022-01-24",13.5930161942943,11.5135746526145
"2022-02-07",13.1986596943902,10.0631654784611
"2022-02-21",15.6509880720224,13.0119307424071
"2022-03-07",15.954930665346,13.3158733357307
"2022-03-21",15.1802034977936,12.8776184047996
"2022-04-04",11.4442324361458,8.26617860579787
"2022-04-18",14.1808707732173,10.5432846134909
"2022-05-16",14.8782534535441,12.9323433044888
"2022-05-19",16.1113828421615,12.7791783319863
"2022-05-23",15.9635341024115,11.7440263972354
"2022-05-31",15.3275453356915,11.7440263972354
"2022-06-15",14.9181891720904,12.0278174141942
"2022-06-16",15.8774049486816,12.5815680826773
"2022-06-27",15.6863431595689,11.8577017630798
"2022-07-25",16.3122505625479,11.7479023710801
"2022-08-08",16.2073645384992,12.4937924717949
"2022-08-22",17.8461287725951,12.9785943221396
"2022-09-06",17.3740194947367,12.6466316760243
"2022-12-12",14.1438615348516,11.7459662620532
"2023-01-09",14.5241353154751,9.60415438964695
"2023-01-23",15.1076328049588,12.6227261551708
"2023-02-06",13.6913225478986,10.7468835687322
"2023-02-20",15.3759758523117,13.4300657032564
"2023-03-06",15.5517670542261,13.942329141792
"2023-03-20",16.0919840741899,13.6940888013915
"2023-04-03",16.8661393812004,13.3397788565843
"2023-04-17",13.5432016670133,11.1453063942149
