"Date","CULV10A_NITRATE_NITRITE_N_Ld_mg","L8.441_FLOW_cfd"
"2012-04-18",17.5135602494544,11.8967891517878
"2012-10-03",18.5882523544049,12.7077193680042
"2012-10-17",18.4476789924979,13.249181961232
"2012-11-14",19.0523025428481,13.1915163193822
"2012-11-28",19.272326844943,13.3669649968884
"2012-12-05",19.7873529736944,13.849816768612
"2012-12-19",19.3597313782347,13.479198391834
"2013-01-09",19.7902492787284,13.7452439646924
"2013-01-23",19.8961992388706,13.7737064293562
"2013-02-06",19.74704856946,13.7530871421535
"2013-02-21",19.8242097075669,13.7105275277347
"2013-03-06",19.9069937928915,13.7888965948502
"2013-03-20",19.3056832889464,13.3318736770771
"2013-04-03",18.9879764818479,13.4082466558617
"2013-04-17",19.3882951845505,13.5161773950751
"2013-08-07",18.3525378782259,13.8639015084937
"2013-08-21",17.8327409889656,14.0485513550473
"2013-09-04",17.4398810897764,13.9741451869766
"2013-09-18",16.578920378912,12.7722578891417
"2013-10-07",17.9830334350094,13.6135855825424
"2013-10-21",15.8774049486816,13.9314947996263
"2013-11-04",18.869317299446,13.8258921825268
"2013-11-18",19.1021768340749,13.7939091366737
"2013-12-02",19.3783448536973,13.7293706155361
"2013-12-16",19.1439765682737,13.6105870795462
"2014-01-06",19.3878023377926,13.5128716069406
"2014-01-21",19.3702369559768,13.4300657032564
"2014-02-03",18.4180973284976,13.139982669267
"2014-02-17",18.9666632802464,13.2830835129077
"2014-03-03",19.1352500724968,13.4619268053253
"2014-03-17",18.9524470606935,13.0335532064203
"2014-04-07",18.380838974372,13.1823419431062
"2014-04-21",19.2644977241622,13.1777229972499
"2014-07-21",15.7896293377992,12.4937924717949
"2014-08-18",15.4406428338515,13.6488833646235
"2014-09-08",18.2304831404863,13.4264620957531
"2014-09-22",12.5253978112102,8.20790969767389
"2014-10-06",17.1951065183359,11.7144675949939
"2014-10-20",18.9504613056701,13.3859408983474
"2014-11-03",16.6602443167416,12.3975644397003
"2014-11-17",18.5401447629404,13.0805592487962
"2014-12-01",18.6780359387952,12.938243026616
"2014-12-15",19.1603990383248,13.2577657049234
"2014-12-30",19.097064779862,13.6546470693402
"2015-01-05",19.3959172503186,13.6401750367317
"2015-01-06",19.4921764306418,13.6632308130316
"2015-01-12",19.4792730258059,13.6015372440263
"2015-01-20",19.7621690261371,13.7582819590306
"2015-01-27",19.9751207282774,13.8592286027944
"2015-02-03",19.718332032426,13.7293706155361
"2015-02-10",19.5223842239203,13.5062270642219
"2015-02-16",19.8027223221163,13.715947595204
"2015-02-17",19.8135601856263,13.7132412336063
"2015-02-24",19.7650434173084,13.7988966781847
"2015-03-02",18.9416942689172,13.205121971438
"2015-03-03",19.2111200331622,13.3821744155519
"2015-03-10",19.2788097992242,13.542237501745
"2015-03-16",19.3730538858755,13.5769961351101
"2015-03-17",19.5630266901312,13.7399807946482
"2015-03-24",19.415450655946,13.6254904850487
"2015-03-31",19.5118081688873,13.5128716069406
"2015-04-06",19.0284876622547,13.4008665485641
"2015-04-07",19.0888207100869,13.378393692712
"2015-04-20",18.4647266038977,13.222979588838
"2015-05-04",19.2530477424586,13.1869396523548
"2015-05-18",18.7667040977868,13.1107122869669
"2015-06-01",17.4541961964235,12.0929040307141
"2015-09-14",16.6603865743704,13.0494686617262
"2015-09-28",17.3104421170158,13.1057494976248
"2015-10-12",17.5817285386425,13.7105275277347
"2015-10-26",18.751073328082,13.2662763945913
"2015-11-09",18.5930823842296,13.1637367552752
"2015-11-23",18.9307070740571,13.2747152632372
"2015-12-07",18.8219585870238,12.9842281398578
"2015-12-21",18.6129601066968,12.7928771763445
"2016-01-04",19.1086902292524,13.2006072910835
"2016-01-20",19.2019773671809,13.3158733357307
"2016-02-01",17.753883859635,8.96559539937141
"2016-02-15",17.3128895539922,11.609107079336
"2016-02-29",16.1808353781015,10.5750333118055
"2016-03-14",19.1165775940856,13.0907116202603
"2016-03-28",19.1932928119565,13.1156505686075
"2016-04-11",19.1913023114124,13.1205645834099
"2016-04-25",19.1610060186166,13.1303207583553
"2016-05-09",18.6557350165085,13.4407992588995
"2016-05-23",18.359662590298,13.2006072910835
"2016-06-06",17.3818626721977,13.222979588838
"2016-06-20",17.0864071014125,13.2577657049234
"2016-07-06",15.7322910193082,13.7863808702529
"2016-07-18",17.842733183594,13.6995984572025
"2016-08-01",17.0943649485343,13.6603777440492
"2016-08-15",16.5586546814525,12.6466316760243
"2016-08-29",14.2673443712211,8.75795603459316
"2016-09-12",18.0317044813008,13.2955060329063
"2016-09-26",17.1358871586759,12.7791783319863
"2016-10-24",18.9627013605646,12.9441081460684
"2016-11-07",19.3488048306222,13.4192156872323
"2016-11-21",19.3108799892631,13.2996128148589
"2016-12-05",18.6905355141581,12.6622569939274
"2016-12-19",19.7019241377524,13.685766978054
"2017-01-04",19.4601195384222,13.6459890065971
"2017-01-17",19.4022814265253,13.4008665485641
"2017-01-30",17.8928680364466,11.7401353417424
"2017-02-13",19.307589867217,13.2185449917701
"2017-02-27",19.1602589136136,13.0599399615935
"2017-03-14",18.3617953328485,12.367833905542
"2017-03-27",19.040406754492,12.9954014404559
"2017-08-14",13.9196603419793,11.4347536921913
"2017-10-23",15.8369459964597,11.0833558053534
"2018-04-09",19.584969619437,13.3158733357307
"2018-05-07",18.8866772603085,12.5731292140314
"2018-07-16",15.3580776796603,8.51539439742185
"2018-09-24",14.7381165465421,8.21455424039256
"2018-11-05",17.9400551974591,12.758271647167
"2018-11-19",18.6578023504815,13.0856483183037
"2018-12-03",19.0384036965242,13.1303207583553
"2018-12-17",18.5124080079688,12.8776184047996
"2019-01-02",18.4022742135583,12.6852465121521
"2019-01-14",17.8853076970238,12.1882142105184
"2019-02-11",17.723894842476,11.7969688165056
"2019-02-25",17.1190890319119,11.3019778719487
"2019-03-11",18.4033203169191,12.4371735777954
"2019-06-03",11.4358113337494,8.34476888039109
"2019-09-09",11.5717512927923,7.12910003630196
"2019-09-23",19.1059321502779,12.7996568633298
"2019-10-07",18.7569810138384,12.8961947903725
"2019-10-21",16.7974235506698,10.8704975246993
"2019-11-04",18.3677434423519,12.3133040960826
"2019-12-02",19.0490710591578,13.0651347784706
"2020-01-27",17.4634783422531,11.1868348529115
"2020-02-10",18.8392356705599,12.6387264965172
"2020-02-24",18.7260367942716,12.6645798753435
"2020-03-09",18.4962876997492,12.3521020656236
"2020-03-23",18.6634202860183,12.5926825580158
"2020-04-06",18.058523760603,12.4564049397232
"2020-04-20",16.8315028643226,10.8704975246993
"2020-05-04",16.5057853426094,10.7468835687322
"2020-06-29",17.03229342793,12.4371735777954
"2021-03-22",19.9392957660539,13.8708701778098
"2021-04-05",19.4643416316484,13.5454477773752
"2021-04-19",15.205018054168,10.4343334297024
"2021-05-03",15.4335852321684,12.3425427788101
"2021-05-17",17.1369476041623,12.0011491671121
"2021-06-01",16.8819926712919,11.7821262434677
"2021-06-14",16.6633976836535,12.3066888569639
"2021-06-28",16.6072948531212,10.7931643212962
"2021-07-12",14.4970066480868,11.724417925847
"2021-08-23",15.2686721457812,11.6310859860548
"2022-01-10",18.2835562314063,12.8197244263807
"2022-01-24",17.2661472914401,11.5135746526145
"2022-02-07",15.8408178016837,10.0631654784611
"2022-02-21",18.777121845192,13.0119307424071
"2022-03-07",19.1651981156776,13.3158733357307
"2022-03-21",18.6767110592601,12.8776184047996
"2022-04-04",14.2063498585183,8.26617860579787
"2022-04-18",16.1154386456687,10.5432846134909
"2022-05-16",17.7526248700938,12.9323433044888
"2022-05-19",17.1099116722726,12.7791783319863
"2022-05-23",17.03229342793,11.7440263972354
"2022-05-31",16.6493011756738,11.7440263972354
"2022-06-15",16.9622913473249,12.0278174141942
"2022-06-16",18.0411535968214,12.5815680826773
"2022-06-27",16.7175141674415,11.8577017630798
"2022-07-11",14.0170526879879,12.4076147755538
"2022-07-25",16.420731205542,11.7479023710801
"2022-08-08",16.5368437396294,12.4937924717949
"2022-08-22",17.4094111209829,12.9785943221396
"2022-09-06",17.0533509232886,12.6466316760243
"2022-12-12",17.921833532159,11.7459662620532
"2023-01-09",15.7737651221384,9.60415438964695
"2023-01-23",18.8171315462754,12.6227261551708
"2023-02-06",17.0083752530532,10.7468835687322
"2023-02-20",19.6625137198069,13.4300657032564
"2023-03-06",20.0222623368876,13.942329141792
"2023-03-20",19.9086968998137,13.6940888013915
"2023-04-03",19.2286568149171,13.3397788565843
"2023-04-17",17.261198519698,11.1453063942149
