"Date","FECSR78_PHOSPHATE_Ld_mg","FISHP_FLOW_cfd"
"2005-07-25",19.0310157721769,13.8662297982533
"2005-08-08",19.197532017367,14.5154007902428
"2005-08-22",18.4552706023115,13.6430862469391
"2005-09-06",17.6861375147737,13.2317902185202
"2005-09-20",15.6427575728859,11.2989521510322
"2005-10-17",16.0619027848981,11.6310859860548
"2005-11-01",19.5995710751511,14.7397586707894
"2005-11-14",18.6377812128919,13.7105275277347
"2005-12-05",17.782893183238,13.4654050697017
"2005-12-19",15.9404250440179,11.8628876001121
"2006-01-23",14.8235285538549,10.441501919181
"2006-02-21",16.1792256272652,11.8097777747982
"2006-03-20",14.1960353435164,9.67424676646732
"2006-04-17",13.2509046145435,8.83206400674688
"2006-05-22",10.2620334313694,5.76222376103917
"2006-06-19",13.5357858664635,8.90105687823384
"2006-07-17",14.6337506963845,9.37106050747957
"2006-08-21",16.9289684754488,11.4400307492921
"2006-09-11",21.1674717527702,15.0537895729379
"2006-10-23",14.6944769080826,10.0216480736207
"2006-11-27",12.9649422329712,8.39023125446785
"2006-12-18",12.3975644397003,7.89775476937005
"2007-01-22",13.9710087494865,8.71873532143988
"2007-02-26",13.2251895344888,8.20790969767389
"2007-03-26",11.1115266823201,6.0876461614738
"2007-06-18",15.8480328703693,10.7981768631197
"2007-07-09",19.3847468523138,13.378393692712
"2007-07-23",18.2447327903234,12.2212851973623
"2007-08-20",16.8712213972201,11.3577926510551
"2007-09-24",16.5625839595924,12.245095846056
"2007-10-22",15.5756182700483,11.586634223484
"2007-11-26",13.5757531268705,9.37106050747957
"2007-12-19",15.0213542971848,10.5104947906679
"2008-01-16",14.3164162652135,9.762539373613
"2008-02-20",15.548485814774,9.90657874383593
"2008-03-19",16.1734552708039,10.5104947906679
"2008-04-16",16.9371989745853,11.913318453739
"2008-06-25",15.9131721725402,10.1050296825598
"2008-07-16",19.8196362119642,13.5486477801059
"2008-07-30",20.5786206918123,14.8324175012721
"2008-08-13",19.4546971197571,13.9657593936004
"2008-08-28",21.4423748175224,15.6771837147375
"2008-09-10",19.8751686828979,14.4770059813802
"2008-09-24",17.9249471828323,12.6622569939274
"2008-10-22",16.0902246166542,11.7727365031178
"2008-11-19",13.9354086989474,9.77652561558774
"2008-12-17",14.3578014813764,9.80392458977585
"2009-01-21",12.8650396225927,8.49559177012567
"2009-02-18",12.3285715682134,7.89775476937005
"2009-06-17",21.1214465443588,13.7838588008202
"2009-07-08",21.1303576498832,15.2868132328519
"2009-07-22",19.5821246673047,14.3563779935915
"2009-08-12",18.9778602798582,14.3578014813764
"2009-08-26",18.3387983917769,13.3971559691676
"2009-09-23",17.8692407597139,13.1156505686075
"2009-10-28",14.1755937161165,9.64299422296321
"2009-11-18",13.4667929949765,8.83206400674688
"2009-12-23",15.5378779420654,10.3673939470273
"2010-01-27",15.4454482251264,10.441501919181
"2010-02-24",15.2194242109469,10.3673939470273
"2010-03-17",18.9514978437261,13.2955060329063
"2010-04-07",18.8810269623769,13.4045634104454
"2010-04-21",17.5560390525272,11.9613276729254
"2010-05-12",16.4365315324535,10.7981768631197
"2010-05-26",15.0113409606838,9.5603025071181
"2010-06-30",15.8230437394627,10.6356579336219
"2010-07-14",18.3823654203397,13.447891487209
"2010-07-28",15.8331795136643,11.1697404195522
"2010-08-18",17.1994304898159,12.6776419127669
"2010-09-15",18.8899726107198,13.9271279804599
"2010-09-29",17.1477528219524,12.4564049397232
"2010-10-27",13.8639015084937,9.68951423859811
"2010-11-17",15.0213542971848,10.8469670272891
"2010-12-13",12.4332825223024,8.79569636257601
"2011-01-05",13.8789393858583,9.70455211596265
"2011-01-20",13.9196603419793,9.64299422296321
"2011-02-03",15.7337293510916,10.9379388054949
"2011-02-17",14.8447307615055,10.2003398623641
"2011-03-16",13.6075795584822,9.18873895068562
"2011-04-20",13.338991144846,8.79569636257601
"2011-05-18",11.0949425543045,6.33276861950679
"2011-07-20",20.2642441363061,13.1960721359181
"2011-08-24",19.5499835735494,14.2977101455027
"2011-09-07",18.512519608884,13.5357858664635
"2011-09-21",16.981707005971,12.6776419127669
"2011-10-05",16.5349104379156,12.5646185243635
"2011-10-19",18.4602920068298,14.0658428521574
"2011-11-02",18.4312802624498,13.8161597456085
"2011-11-16",17.0131848815632,12.9023110173899
"2011-12-21",14.6610096243571,10.441501919181
"2012-01-18",13.3889439036072,9.32850089306078
"2012-02-22",13.2738745738224,8.86715532655816
"2012-03-21",12.5119747908781,8.20790969767389
"2012-06-20",11.6210356502013,6.28831685693595
"2012-07-11",17.9473084616771,12.3563214811663
"2012-07-25",18.551006102885,13.0335532064203
"2012-08-08",18.4552706023115,12.9499390663792
"2012-08-22",18.5109784151592,13.9466302236914
"2012-09-05",20.461501859172,14.8055100483522
"2012-09-20",19.8786818609153,14.7081978658772
"2012-10-03",19.7413238290714,14.5651740964976
"2012-10-17",19.3085468291878,14.4410123787322
"2012-11-14",16.4037950889887,11.6942648876764
"2012-12-05",14.60483935289,10.1050296825598
"2013-01-09",15.1907724491428,10.8469670272891
"2013-02-06",13.249181961232,9.18873895068562
"2013-03-06",13.5588195143411,9.02622002118784
"2013-04-03",10.5725301815874,6.24179684130106
"2013-05-08",16.1170808632761,9.97719631104989
"2013-06-05",15.4133963849608,9.80392458977585
"2013-06-19",20.8297123641424,14.4211835730829
"2013-07-10",20.9147576311166,15.115664976656
"2013-07-24",20.6419674883977,15.5299797000412
"2013-08-07",19.8044407464989,14.787160909684
"2013-08-21",19.1677049643977,14.315674700478
"2013-09-04",19.0272879020628,14.5274782317326
"2013-09-18",19.070862407468,14.4757425573334
"2013-10-07",18.8981561993932,13.942329141792
"2013-10-21",17.5427070809989,12.6227261551708
"2013-11-04",16.4065491529713,11.79142863613
"2013-12-02",14.4069302727544,9.762539373613
"2014-01-06",15.0495251741515,10.2873512393537
"2014-02-03",16.4156749691789,11.5636447052593
"2014-03-03",15.4784545215946,10.2003398623641
"2014-04-07",15.2525241593732,9.95420679282519
"2014-04-21",15.3687556043382,10.441501919181
"2014-05-05",15.1328498014101,9.74835473862104
"2014-06-09",14.8298478308138,9.43168512929601
"2014-07-07",17.6567418979111,12.0509398316151
"2014-07-21",19.04913631329,13.7608692825955
"2014-08-04",18.0463963999926,13.3278975286975
"2014-08-18",18.7769676629997,13.9249373990801
"2014-09-08",17.21229134309,12.5209434608608
"2014-09-22",18.6453728338747,13.9358426325624
"2014-10-06",19.3211035863837,14.4158288079453
"2014-11-03",16.8375978936486,12.4937924717949
"2014-12-01",17.9010465206946,13.1915163193822
"2015-01-05",15.7749106055403,11.1697404195522
"2015-01-20",16.6881622412778,11.7536883081472
"2015-02-02",15.243178296955,10.9804984199137
"2015-03-02",15.8968230345387,11.3859635280218
"2015-04-06",14.7750508408675,10.2003398623641
"2015-05-04",18.6434950092515,13.2273946070471
"2015-06-01",15.060856740161,10.1050296825598
"2015-07-06",17.8876285035019,13.1254545687041
"2015-07-20",18.4507225558136,13.5831881053581
"2015-08-03",18.1975749464511,13.592404760463
"2015-08-17",19.1549195725602,14.5105286734188
"2015-08-31",19.8843136316366,14.9570599464794
"2015-09-14",20.6247023745192,15.6618577442593
"2015-09-28",19.821464503926,14.8586198736661
"2015-10-12",18.4578198176844,13.8426993008431
"2015-10-26",17.7890317112714,13.1543027230418
"2015-11-09",17.3029140376367,12.20916383683
"2015-11-23",17.539227996203,12.1968937442382
"2015-12-07",19.3887134487602,14.0368553152841
"2015-12-21",17.6286190389992,12.9842281398578
"2016-01-04",16.8396213425327,11.8628876001121
"2016-01-20",19.5125802238237,15.0466721051691
"2016-02-01",20.610206805167,15.9280755780428
"2016-02-15",18.7887368127867,14.2778773062698
"2016-02-29",19.2551953314999,14.7778585170217
"2016-03-14",17.572000669456,12.7928771763445
"2016-03-28",16.6549665069011,11.6310859860548
"2016-04-11",15.7845194646469,10.9804984199137
"2016-05-09",15.4616159572318,10.1050296825598
"2016-05-23",19.5226443526855,13.6995984572025
"2016-06-06",17.4061774884158,12.3563214811663
"2016-06-20",19.897440412442,14.6879542596005
"2016-07-06",19.2876493619354,14.4278369575737
"2016-07-18",18.6438277977284,13.9803887036163
"2016-08-01",18.3080599242746,13.8307231097964
"2016-08-15",18.6804917821,14.0170526879879
"2016-08-29",17.0800697083475,12.3615708370524
"2016-09-12",19.423201514894,14.6191804701607
"2016-09-26",18.7086574179628,14.1339464394594
"2016-10-10",19.1398731566891,14.6180845796401
"2016-10-24",17.4276061645741,12.7928771763445
"2016-11-07",16.3179363343422,11.3139900283967
"2016-11-21",15.4029469690865,10.4902920833504
"2016-12-19",14.3863101391266,9.24464658262391
"2017-01-04",13.8379260220905,8.81404550124421
"2017-01-17",13.4205602374648,8.50057931163671
"2017-02-13",11.8024784723166,6.934944021861
"2017-06-19",20.8624601112386,14.3492300003263
"2017-07-05",19.638344461077,13.9050031841793
"2017-07-17",18.3630375513145,13.1590308642377
"2017-08-01",17.9464439875772,12.8650396225927
"2017-08-14",20.0645714283976,13.7711521495511
"2017-08-28",18.1646220114473,13.437234192735
"2017-09-13",23.0007684568132,17.0423437637835
"2017-09-25",21.1948961710208,15.2868132328519
"2017-10-09",20.1716559724731,14.787160909684
"2017-10-23",19.0125337343125,13.8708701778098
"2017-11-06",19.1400995803287,14.2497504521069
"2017-11-20",17.723673823578,12.5646185243635
"2017-12-18",16.9667410230405,12.3615708370524
"2018-01-02",15.739819285729,11.1346490997409
"2018-01-16",15.7039330071646,10.9248095140531
"2018-01-29",15.4696964296493,10.5497155038212
"2018-02-12",16.5115630739186,11.4426588716984
"2018-03-12",13.965359313579,9.1862358204675
"2018-04-23",12.7804189414224,7.97639789668917
"2018-05-21",17.4217638889499,12.0101178370948
"2018-06-04",21.0953318709953,14.3052346354813
"2018-06-18",21.5598916183143,15.4663218482692
"2018-07-02",20.1767398675104,14.8586198736661
"2018-07-16",19.0900616616422,13.9139119290684
"2018-07-30",19.1247420948984,14.550031116395
"2018-08-13",18.8711901052997,14.0270030188411
"2018-08-27",17.9568464903614,13.1777229972499
"2018-09-10",18.5530014049341,13.5831881053581
"2018-09-24",18.348049151549,13.6940888013915
"2018-10-08",16.8062526760329,11.8646102534236
"2018-10-22",15.7232542688543,10.6356579336219
"2018-11-05",14.3093640288234,9.2279596638389
"2018-11-19",13.4877235926574,8.44429847573812
"2018-12-03",11.4943195526595,6.7236349281938
"2018-12-17",11.7387698875168,7.04742200528769
"2019-01-02",14.7287369895463,9.73830440276754
"2019-01-14",13.9491164009761,8.63099640713187
"2019-01-28",16.2887661173149,10.9804984199137
"2019-02-11",16.6701819701904,11.6397440487979
"2019-02-25",16.7006325851207,11.6068823843139
"2019-03-11",15.4583559321386,10.7309681134263
"2019-03-25",15.3510532543867,10.6415230530743
"2019-04-08",14.6912718586623,9.86295812136004
"2019-04-22",15.6503633648336,10.6531510910695
"2019-05-06",14.9989813364429,10.0431542788417
"2019-05-20",14.2261459952793,9.40586442967426
"2019-06-17",17.7932101502089,12.0248891544151
"2019-07-01",17.6773783346838,11.8782856802233
"2019-07-15",17.6355418661285,12.2018198625742
"2019-07-29",18.6230225541466,12.9954014404559
"2019-08-12",20.4102754812727,14.9172140379322
"2019-08-26",19.9972540428172,14.7397586707894
"2019-09-09",19.0954213941183,14.071540873272
"2019-09-23",17.1315097758078,12.1756827182065
"2019-10-08",14.8921213453205,9.86168342392804
"2019-10-21",15.9552186423098,10.9379388054949
"2019-11-04",15.3714435000948,10.6178533089884
"2019-11-18",15.5582974091056,10.6238234759749
"2019-12-02",14.3628527137743,9.84106413672531
"2019-12-16",13.284166259859,8.8774470125947
"2019-12-30",15.812272828845,10.8564457712437
"2020-01-13",15.0053291416347,10.3902086247934
"2020-01-27",13.2628808055902,8.83206400674688
"2020-02-10",16.3345263934757,11.3577926510551
"2020-02-24",16.3989479126949,11.6715600939826
"2020-03-09",14.6589065741603,10.328173233874
"2020-03-23",8.32123838298089,3.89042158413758
"2020-06-15",20.2642015459614,13.8960143596109
"2020-06-29",19.5115945164989,13.6254904850487
"2020-07-13",16.3287164449152,11.4160615591791
"2020-07-27",17.1989823309942,12.3011425310433
"2020-08-10",17.1646473108512,12.5899363323478
"2020-08-24",17.8723783497375,13.0281912632789
"2020-09-08",17.7782528036815,13.323905507428
"2020-09-21",19.5981476195293,14.6493877291511
"2020-10-05",19.5096201821952,15.032283367717
"2020-10-19",18.5861811026287,13.9227420085167
"2020-11-02",18.407939951094,13.6717415026995
"2020-11-16",18.3188991055343,13.4826171985828
"2020-11-30",16.7441208949259,12.3874120682363
"2020-12-14",16.8094440375239,12.7150994753018
"2020-12-28",16.3083745887033,12.4371735777954
"2021-01-11",15.4305730353614,11.4052213446263
"2021-01-25",14.7190604969801,10.6415230530743
"2021-02-08",14.2551242598864,10.1442503957131
"2021-02-22",16.4547279580705,11.4711213363621
"2021-03-08",14.8070996932878,10.0797118745755
"2021-03-22",13.2173442711936,8.62222442105904
"2021-04-05",12.5092684292803,8.00945875895005
"2021-04-19",15.2817442273486,10.5368120989853
"2021-05-03",17.0558157149573,11.468567056557
"2021-05-17",14.7097997885265,9.39167979468231
"2021-06-01",12.8961947903725,7.80244458956573
"2021-06-14",14.1091942165515,9.04659918352449
"2021-06-28",14.8274049594486,10.1000171407362
"2021-07-12",18.6177328087031,13.0119307424071
"2021-07-26",18.9586951105972,13.1007619561138
"2021-08-09",19.3132878883316,13.9380094806475
"2021-08-23",18.3062784918063,13.561346363443
"2021-09-07",17.6949217495818,12.6776419127669
"2021-09-20",17.9605743604754,13.1730826176934
"2021-10-04",19.4392676911922,14.3333222172916
"2021-10-18",18.6004270616056,13.7964060168723
"2021-11-01",17.4772734100995,12.5646185243635
"2021-11-15",17.5581859099476,13.1637367552752
"2021-11-29",16.2751423810954,12.1642685169221
"2021-12-13",15.6003108826386,11.1935916353744
"2021-12-27",15.145612053024,10.6238234759749
"2022-01-10",14.3660462051628,9.9472055973662
"2022-01-24",15.1709735324149,10.7521329246183
"2022-02-07",14.4114164030249,9.9805996041816
"2022-02-21",13.9793300521563,9.49069368242412
"2022-03-07",13.1069428151888,8.34476888039109
"2022-03-21",13.1693547475794,8.5443819342951
"2022-04-04",11.1198979777949,6.63126160806278
"2022-04-18",10.6726136401444,6.24179684130106
"2022-06-13",17.1745210847268,11.6332575395683
"2022-06-27",18.5729485926408,12.8961947903725
"2022-07-11",17.453874580623,11.6397440487979
"2022-07-25",18.2811962820051,13.1107122869669
"2022-08-08",15.4810022936734,10.3750568197728
"2022-08-22",15.8230437394627,10.6356579336219
"2022-09-06",19.5757939762169,13.7888965948502
"2022-09-19",20.2598594407688,15.0395036156905
"2022-10-03",21.3349023434619,15.8054732559505
"2022-10-17",19.8991933199812,14.172345572394
"2022-10-31",18.2927183066704,13.2955060329063
"2022-11-14",18.2419868199136,13.1730826176934
"2022-11-28",17.9245856281432,13.1205645834099
"2022-12-12",16.7299444829696,12.311103875173
"2022-12-27",16.1789954511795,12.0846508889574
"2023-01-09",15.9982196603994,11.5208828459212
"2023-01-23",15.1859991703902,10.8421937485365
"2023-02-06",14.9170514230851,10.4627041268316
"2023-02-20",14.1100511068217,9.59919160030482
"2023-03-06",13.0756492552987,8.55386067824965
"2023-03-20",11.6470449186764,7.24032567141219
