"Date","S65E_NITRATE_NITRITE_N_Ld_mg","S65E_S_FLOW_cfd"
"2008-02-19",17.9008885420312,13.0180866194449
"2008-02-20",16.9617579474881,12.4731215777559
"2008-03-03",12.5713649467623,11.2904311013003
"2008-03-17",14.6336103583856,14.6336103583856
"2008-04-07",18.0348469647022,15.4698976072407
"2008-04-21",16.407328094109,14.7978901816749
"2008-06-17",17.0872289486649,13.5907213871984
"2008-07-16",16.3650164182196,14.9787220570997
"2008-08-06",17.2806456315213,15.6712077190872
"2008-08-26",20.9747266369943,17.3912076985382
"2008-08-28",19.1521311011773,17.3603716319493
"2008-09-08",19.2353126967551,16.5962553671399
"2008-09-22",17.6447479887769,15.1598413389889
"2008-10-06",18.1235133858291,13.0704573758489
"2008-10-20",18.7249350458652,13.1302236662634
"2008-11-13",18.6480122507543,13.2750513412105
"2008-11-19",18.5473607405911,12.6640383521028
"2008-11-24",18.042116837387,12.1259147747796
"2008-12-10",17.5346220361424,12.5682870009427
"2008-12-23",16.3419372884767,12.4101116557524
"2009-01-14",17.2190874956601,13.0839209389177
"2009-01-27",17.9700986277466,12.681831597052
"2009-02-02",18.0321548888406,13.0349426150765
"2009-02-17",14.520309742254,12.5743995931986
"2009-02-18",16.6272636472361,13.1615277444363
"2009-03-03",15.6705281554816,12.0814690366499
"2009-03-31",16.0431725637354,13.3351223626331
"2009-04-14",16.9498462267302,12.9795543131781
"2009-04-29",16.7387690798539,11.8559671572676
"2009-05-13",14.1143064323918,13.0156941437237
"2009-05-20",15.9265240792327,14.1347646100047
"2009-05-27",20.1003012051237,15.7182745704498
"2009-06-16",19.1304328799944,15.6964456755092
"2009-07-07",18.8230946401312,15.8273623665772
"2009-07-20",19.6290057977684,16.1026452731523
"2009-08-04",18.6088944437647,16.0831657994564
"2009-08-18",17.8176327170419,15.2149430315975
"2009-08-26",19.5016238698575,15.4762721791224
"2009-09-08",18.0656682708298,15.9256021073335
"2009-09-22",18.332642040017,15.7524252104247
"2009-10-07",16.6510472232607,13.5375319140503
"2009-10-21",17.9373608763033,13.0357966772614
"2009-11-09",17.0373039005153,12.0333575945698
"2009-11-18",18.4478519866781,13.2632633854584
"2009-11-30",18.0939770626492,12.8655458235653
"2009-12-16",18.924187513244,13.9102244290551
"2009-12-28",17.0954643439776,11.9925537737722
"2010-01-11",19.235858555746,13.4738071729658
"2010-01-25",19.4129068445121,14.0102294626398
"2010-02-08",20.3281199785741,14.9164739267191
"2010-02-17",21.0270551933683,15.5136264472033
"2010-02-24",19.6644978704151,15.6391461796799
"2010-03-15",20.4967810097319,16.3473171482887
"2010-03-29",20.4862025346205,16.4608508438853
"2010-04-12",19.8110688424353,16.1867279094589
"2010-04-26",19.6883911689042,15.7965708707936
"2010-05-10",17.7776642584297,15.7627612378874
"2010-05-24",18.6056580313932,15.5146155780349
"2010-05-26",18.338922919339,15.5057095752828
"2010-06-07",17.4693098784487,15.3002561780791
"2010-06-21",16.1229949627202,13.925770385384
"2010-07-08",18.855253387799,15.6363775629308
"2010-07-19",15.8077782896257,14.1983403771916
"2010-08-02",17.6501820889974,12.940651887685
"2010-08-16",18.6788009194348,14.0538281061505
"2010-08-18",18.5614685437478,13.6786666211614
"2010-09-14",16.5775861558989,13.9385288262837
"2010-09-27",18.179967632461,14.0210845491013
"2010-10-11",19.2795516669035,13.746162178176
"2010-10-26",18.4553906556078,13.05722795409
"2010-11-09",17.2710183981836,12.1293548416809
"2010-11-17",17.290753005219,12.1432585284055
"2010-11-29",17.4956499033915,12.4394040980432
"2010-12-09",18.1071783632084,13.3709799148139
"2010-12-22",16.2128206494185,12.7788334449334
"2011-01-10",15.7141717530619,12.3129743713997
"2011-01-24",14.5635542882064,10.8746748340924
"2011-02-17",17.8642598004812,13.2590896144931
"2011-03-09",15.4313512455174,12.4356189719634
"2011-07-20",18.1995686763047,15.1085262229463
"2011-08-03",17.0777015362082,14.369651335106
"2011-08-17",17.7860917660173,14.0972123119034
"2011-08-24",18.7332252841734,14.4024919438871
"2011-08-31",18.0295651647768,13.9691221542304
"2011-09-14",17.523244118167,15.4438025764872
"2011-09-28",17.9728383838486,15.0824666259524
"2011-10-12",20.1226099141996,17.7247146414012
"2011-10-26",19.8133368568878,17.1052866557856
"2011-11-07",19.6492188529505,15.9115492346671
"2011-11-16",19.5589630827176,15.2414749691813
"2011-11-22",19.2578775849056,14.8884297324386
"2011-12-07",18.8036680468577,14.0245445537462
"2011-12-21",19.3873487041478,14.2456851476451
"2012-01-04",19.1094184953814,13.9446325214578
"2012-01-18",19.0442167594451,14.0606101377367
"2012-02-01",18.3633961849037,14.3029531743573
"2012-02-15",19.0968810290902,14.6082446593581
"2012-02-22",18.7302073041572,14.5106995989811
"2012-02-29",17.6187389303995,14.3998631055313
"2012-03-14",18.1200972948305,14.1311132482662
"2012-03-28",15.5052897306191,11.6551421289091
"2012-04-11",14.727941550024,10.2620334313694
"2012-04-25",18.2508113059927,13.8687846713188
"2012-05-23",16.2585110331213,14.4667515638933
"2012-07-11",15.0933852839649,13.4839473715308
"2012-07-25",19.2649734106687,13.9971152516054
"2012-08-08",17.7312060491225,12.9354155035258
"2012-08-22",19.004165484642,14.0915105989059
"2012-09-05",18.5929736558084,16.6470635067531
"2012-09-19",18.0962781978337,16.0168366561539
"2012-10-03",18.2300356236644,16.1505940819846
"2012-10-17",18.4854991914116,15.7129104691718
"2012-10-31",18.506097962871,14.4117534006489
"2012-11-14",18.3660304246151,13.9233791681247
"2012-11-28",19.5415384663434,14.2583347376054
"2012-12-05",17.585357588783,12.233499455307
"2012-12-19",19.7730172819098,14.5635311290684
"2013-01-02",18.4482986804288,13.6361143250563
"2013-01-16",18.6452397418267,13.1118502530992
"2013-01-30",18.8938868387945,13.2954648797961
"2013-02-06",18.0808658751728,12.4824439161745
"2013-02-13",17.4189345020394,13.3080606378661
"2013-03-13",16.300412147193,12.8039045857265
"2013-06-19",17.7473504387986,14.9747617165588
"2013-07-02",19.1846575422752,16.1889252687212
"2013-07-17",18.7817357799087,16.5845112025725
"2013-07-31",19.2538711756682,16.9512860826741
"2013-08-07",18.5805528116145,16.6346426625592
"2013-08-14",20.0922469834274,16.2855844936571
"2013-08-28",19.3762564773736,15.8797489159071
"2013-09-11",19.1872020815987,15.721466178799
"2013-09-25",18.9635348089128,15.2746553547988
"2013-10-09",17.8110810353692,14.5529844973478
"2013-10-23",18.739813891198,13.5468570403078
"2013-11-04",19.0412784124025,13.3783179322665
"2013-11-06",19.2237342559175,13.4616828731373
"2013-11-20",19.1643288851662,13.5998084778435
"2013-12-04",18.5057814130057,13.0986096415456
"2013-12-18",18.5128500977327,13.325464291892
"2013-12-30",18.3352274990269,13.3113469781806
"2014-01-15",18.337665248685,13.3609315062644
"2014-01-29",18.6087941103841,13.7035193319457
"2014-02-03",18.9591041697782,14.0763022471919
"2014-02-12",18.9893254605791,15.1826629708088
"2014-03-12",16.389993723066,14.1927691457297
"2014-03-26",17.6051290035847,14.7719156595285
"2014-07-01",18.7846794215281,15.2881718600616
"2014-07-16",19.4454434752612,15.7565640211473
"2014-07-30",17.5809838094078,15.9715458969737
"2014-08-13",18.1215785774838,15.8189934844897
"2014-08-18",19.3527716140321,16.3082491763087
"2014-08-27",17.3047528368064,15.6953149243723
"2014-09-10",19.1983727601041,15.1553214922695
"2014-09-24",19.5203916709989,15.7362020370806
"2014-10-08",18.2873661716762,16.3414560226209
"2014-10-22",18.1897190934299,14.4761470267256
"2014-11-03",19.4491734101752,14.0154514066209
"2014-11-05",19.5973455252649,13.8836127197555
"2014-11-19",19.015651837433,13.5143936268883
"2014-12-03",19.9594913681508,15.2232929197563
"2014-12-17",18.4354522346759,15.1773556966545
"2014-12-30",18.3196399329554,15.1415861026074
"2015-01-14",19.4942834768986,14.9724948998496
"2015-01-28",19.4542699733016,15.8433520606574
"2015-02-02",18.9577949913257,15.8223007753965
"2015-02-11",19.4419530126047,16.1097485024295
"2015-02-25",19.3580932805696,15.9568958989075
"2015-03-11",19.7294037472463,16.2328961857798
"2015-03-25",18.9235671421552,14.8126932779819
"2015-04-08",18.3728854900543,14.8175374285649
"2015-04-22",18.6778184004769,15.4589425756087
"2015-05-04",18.6566312571909,15.7662594992947
"2015-05-06",17.5565233683129,15.6106132192576
"2015-06-03",15.9657703209411,13.8863287792612
"2015-07-01",16.3591469140767,14.0565618210826
"2015-07-29",17.7464030349931,14.220042510377
"2015-08-03",18.6822892223398,14.3384838004861
"2015-08-12",18.9844380424893,14.995453995925
"2015-10-07",18.5004788790677,15.7924286779655
"2015-10-21",18.5409303856519,15.1397330039897
"2015-10-26",18.6859804652672,15.2847830836051
"2015-11-04",18.243668015244,14.9855714772226
"2015-11-18",18.4261736828922,14.0317245282198
"2015-12-02",19.7164988410434,14.1831093523158
"2015-12-21",18.948717499372,13.8247535199687
"2016-01-04",19.4063444849121,13.9467589707679
"2016-01-20",20.360779859052,15.7456593422107
"2016-02-01",20.4973261500953,16.0784855422987
"2016-02-15",18.2775781332308,15.9749930402367
"2016-02-29",19.0962832634315,15.9607890475024
"2016-03-14",17.6694185613568,14.1140704998674
"2016-03-28",20.4099711424173,15.1896153173389
"2016-04-11",18.4001310194348,16.0022357466365
"2016-04-25",17.9233356508471,15.3583862933856
"2016-05-09",19.0580262862604,15.1868252753525
"2016-05-23",19.4639645271925,16.8249071975772
"2016-06-06",18.2905749814703,15.9879898884762
"2016-06-20",18.9923619680677,16.3533046384524
"2016-07-06",18.3370549716814,15.3413226981274
"2016-07-18",19.1174985820355,14.9128059626445
"2016-08-01",17.6730240622868,14.6285016245634
"2016-08-15",17.5811849126438,14.8085961904041
"2016-08-29",18.8361685744529,14.9043429417286
"2016-09-12",19.4380127296602,16.3934902919368
"2016-09-26",19.471351913873,16.3803094605147
"2016-10-10",20.0024734079115,16.1312723970036
"2016-10-24",19.1392412828044,15.2272182773763
"2016-11-07",18.8949098295126,14.6044503883643
"2016-11-21",18.1364475224098,14.4988613626834
"2016-12-19",18.0201500054954,14.4366310670393
"2017-01-09",18.2112833083324,13.7453751896779
"2017-01-23",18.757388181035,13.9533671363018
"2017-02-06",19.2307176384635,14.3034639533063
"2017-06-05",11.8454958574003,9.54291076440623
"2017-09-13",18.4610771188896,16.1584920258956
"2017-09-25",18.7743106274331,16.6948690857533
"2017-10-09",20.2836756124311,16.2232326018847
"2017-10-23",19.6345781192552,15.0496106405846
"2017-11-06",19.8014784284081,15.3471311321546
"2017-11-20",19.5897278011095,14.853529352715
"2017-12-04",19.2783188582781,13.9504426894885
"2018-03-26",16.4378847090236,13.1420478430193
"2018-04-09",15.4176542118042,12.4732152326378
"2018-05-21",15.0179786426988,11.3803924829724
"2018-06-04",13.8834298626121,10.747935646683
"2018-12-11",16.6432534391292,10.7516092273034
"2018-12-26",18.2488550909051,12.5618797345652
"2019-01-07",18.5345226052095,13.1826644717334
"2019-01-22",19.1606582172893,13.8573533092302
"2019-02-04",17.5341771618862,14.9692278044247
"2019-02-18",18.3857204894588,15.3899882159048
"2019-03-04",19.2941053549328,14.8092213348192
"2019-03-06",19.1056566635284,14.6513093672749
"2019-06-20",17.025671571365,14.3866142417497
"2019-07-15",18.832198345431,14.4883929235773
"2019-07-29",15.999694190574,14.3902562781399
"2019-08-26",18.7371944946396,16.3392992218412
"2019-09-09",16.0636145694762,12.8055180314547
"2019-09-23",17.6269895790472,14.7366178211511
"2019-10-08",18.0081862744869,13.7041211812827
"2019-10-21",18.7605326320069,13.1365151258196
"2019-11-04",18.3032482572201,12.5506756183945
"2019-11-18",19.5826969845832,13.7988718022535
"2019-12-02",18.8473545277043,13.6433478406275
"2019-12-16",17.3756821073703,13.4244383887889
"2019-12-30",18.554301142899,13.8007109517926
"2020-01-13",18.6325153245174,13.4620313294792
"2020-01-27",16.068259350653,12.6342721461678
"2020-02-24",16.594918270716,14.0299689132545
"2020-06-15",17.183592991328,14.6186436338664
"2020-06-29",17.7040844361441,14.5685902202149
"2020-07-13",17.3415202017913,15.0389351087973
"2020-07-27",17.8431151096044,16.0513556403763
"2020-08-10",17.8918123593458,16.1000528901178
"2020-09-08",17.9874012037117,15.6848161107176
"2020-09-21",18.638093073521,15.9990357439058
"2020-10-05",19.4788267841617,16.3007729538137
"2020-10-19",18.745952460467,15.0823908143374
"2020-11-02",19.7133504217244,14.8535380173628
"2020-11-16",19.908482954277,15.365188172007
"2020-11-30",18.7723280101871,15.1347418504608
"2020-12-28",18.6575543028898,14.8508918131195
"2021-01-11",17.4461233097347,14.3550808563764
"2021-02-22",18.1996230006607,14.733887097861
"2021-03-08",17.4581602886293,14.6249469445731
"2021-03-22",16.4659417557829,14.5200316067276
"2021-04-05",15.5831654756836,13.5037239340038
"2021-06-28",16.23119993252,14.6217620200859
"2021-07-12",18.2031283053095,14.8019309236473
"2021-07-26",16.8606239676428,15.2511860552087
"2021-08-09",18.1010499005553,15.2678365564991
"2021-08-23",18.0363381592195,15.4713888017579
"2021-09-20",17.9392176890687,15.4543110392807
"2021-10-04",18.0537342384937,15.5688275887057
"2021-10-18",18.2125358661783,15.3221641082821
"2021-11-01",18.4883462789188,15.0871488972567
"2021-11-15",18.8900668665032,15.1058772325849
"2021-11-29",18.0195977009249,13.7429315819088
"2021-12-13",17.6057316240621,13.7345306131542
"2021-12-27",19.2125689275137,13.7445087863786
"2022-01-10",18.5056784958665,13.6614914094079
"2022-01-24",18.6623539418614,13.9802227147372
"2022-03-07",15.0726182871137,13.4631803746796
"2022-05-02",17.3901098207858,15.1928852434495
"2022-07-11",18.9071912677301,13.0492581132466
"2022-07-25",17.0955900042986,11.5943317937539
"2022-08-08",18.3229887325732,11.817204672445
"2022-08-22",19.4997517378114,13.3971931431978
"2022-09-06",19.1430049275865,13.4628323185694
"2022-09-19",20.7611851342776,14.9234546871117
"2022-10-31",18.0474217705349,16.2556623013068
"2022-11-14",18.663086851615,15.7727150937188
"2022-11-28",19.3610988708916,15.8057508094022
"2022-12-12",19.3799866976219,15.1604789924458
"2022-12-27",19.2954403711685,15.0759326659924
"2023-01-09",19.2847953764673,15.1259122931076
"2023-01-23",19.1899628284628,15.0310797451031
"2023-02-06",19.2307470231769,15.0410922811505
"2023-02-20",19.1224685671325,14.9635854837728
"2023-03-06",18.2782813717123,14.4496399752232
"2023-03-20",19.2654902869643,14.0560041341229
"2023-04-03",16.9625058894991,13.9179834517756
"2023-04-17",18.6128165731117,13.6640566827335
