"Date","S65E_PHOSPHATE_Ld_mg","S65E_S_FLOW_cfd"
"2003-03-11",16.8650051114807,12.2902941329773
"2003-03-12",18.6949598209899,14.2761192131933
"2003-03-19",19.1096231748008,14.6907825670042
"2003-03-24",20.3533145787903,15.6482990578325
"2003-03-25",20.2673265729079,15.5399387541956
"2003-03-26",20.2838964366409,15.6395055374995
"2003-04-02",19.676124366527,15.4864696245006
"2003-04-08",19.5613244099246,15.669504111814
"2003-04-09",19.6243587697442,15.6540668561921
"2003-04-16",19.4317093818802,15.4998837491558
"2003-04-22",19.2697623559466,15.377942057836
"2003-04-23",18.6299624460702,15.4519086157222
"2003-05-06",18.1084930370626,14.8896172121944
"2003-05-07",18.5789679222141,14.7077669113062
"2003-05-14",18.0090156265777,14.5590280807461
"2003-05-20",18.9027150610368,14.7595803346453
"2003-05-21",18.2753839686451,14.3241402500636
"2003-05-28",18.2429587037781,14.7314132649471
"2003-06-03",17.5361291006987,14.2402922346944
"2003-06-04",18.2254584052908,14.0207657858998
"2003-06-11",18.4699794408636,14.2652868214726
"2003-06-16",18.707553973423,14.3444553486346
"2003-06-17",17.4335116831778,13.8225937705336
"2003-06-18",17.716278434156,13.3342517994821
"2003-06-25",19.6422165404793,15.027096023638
"2003-07-01",19.2679408638219,14.5674604980294
"2003-07-02",19.7030293763333,14.8908450209609
"2003-07-09",19.4933100261902,15.0274019075356
"2003-07-15",19.2389515382066,14.9484920970582
"2003-07-16",18.7521294549013,14.5777421850057
"2003-07-30",19.745865539324,15.376417686857
"2003-08-06",20.0274844154642,15.7648045384229
"2003-08-12",20.7204802326855,16.3637714059959
"2003-08-13",20.7903037813358,16.4208559288688
"2003-08-20",21.0285961251215,16.5399597553893
"2003-08-26",21.6713110537705,16.9799631715413
"2003-08-27",21.7964537059692,17.0869235046569
"2003-09-03",22.2020394672024,17.296764688764
"2003-09-09",20.9583503774956,17.197150261802
"2003-09-10",21.9262257075265,17.1640517727288
"2003-09-15",21.211696724831,16.8942086112947
"2003-09-17",21.2077849829831,16.5730559947535
"2003-09-23",20.2354723133039,15.6203517964626
"2003-09-24",20.1629007163942,15.7085534201407
"2003-10-01",20.6057919953239,15.8100014497272
"2003-10-07",19.7759612126311,15.6328264862395
"2003-10-09",20.2642713157416,15.3297973826109
"2003-10-15",19.5629402708845,14.7187531844259
"2003-10-21",19.5205256686075,14.7583517338098
"2003-10-22",19.5911868117218,14.7391565478022
"2003-10-29",19.112044449028,14.5373334705247
"2003-11-04",18.939839891511,14.4854925952575
"2003-11-05",18.9058412005861,14.4514939043326
"2003-11-12",18.8766315767148,14.5199227500253
"2003-11-18",18.8342344541751,14.3233749476582
"2003-11-20",18.9417738937622,14.45313752403
"2003-11-25",18.3872698647023,13.956453065859
"2003-12-02",18.4555787416345,14.0861308891675
"2003-12-03",18.3838286196212,14.0530952793348
"2003-12-10",19.3490649515267,14.1672814012346
"2003-12-15",18.0353577043667,14.2213151072987
"2003-12-16",18.764240531182,14.4737810900336
"2003-12-17",20.357083048731,15.1530763616542
"2003-12-24",18.587072266693,14.2695841531567
"2003-12-30",18.3892799654115,15.0219841354251
"2003-12-31",20.1742824895741,15.0991086743403
"2004-01-07",19.639288463431,15.5284145992577
"2004-01-13",19.2893992128588,15.2820660276263
"2004-01-14",19.580747927367,15.4376132009754
"2004-01-21",19.2670460317058,15.3550230262776
"2004-01-27",19.2471746150156,15.2674929611136
"2004-02-05",19.0245879820454,15.0356039354811
"2004-02-10",16.5456843145628,12.9347664019186
"2004-02-18",19.2098024063165,15.1844507155814
"2004-02-24",18.914232270043,14.8537892594965
"2004-02-25",19.4096247684412,15.3320873245354
"2004-03-03",19.2442946947461,15.1667572508404
"2004-03-09",19.331430590896,15.0273654976919
"2004-03-10",19.3093719015291,15.0053068083249
"2004-03-15",19.0323172504678,14.8579299805722
"2004-03-17",19.2557351178196,15.1448612536463
"2004-03-23",18.8627472989775,14.8737632524132
"2004-03-24",18.4882433809695,14.4628916902344
"2004-03-31",18.5771819924541,14.5341307246196
"2004-04-06",17.4185686855533,13.30769482138
"2004-04-07",17.7624046263014,13.5577120069104
"2004-04-12",19.077572658168,15.0522209674328
"2004-04-20",18.2232534233315,13.9891469187342
"2004-04-21",17.04281549716,13.6755196671735
"2004-04-28",17.8216998149449,13.7612568043985
"2004-05-04",17.6289131292854,14.2445228659396
"2004-05-05",17.7598235584457,13.6654789962236
"2004-05-12",17.8817425472802,13.8386912794456
"2004-05-17",17.9353469876782,13.6656495379783
"2004-05-18",17.4595340374442,13.1690745962959
"2004-05-19",18.0186666404522,13.6242174857798
"2004-05-26",17.3173713475865,13.1902369625414
"2004-06-02",17.6209666708191,13.8367770369009
"2004-06-08",17.5807718991436,13.917210253014
"2004-06-09",17.4353431470763,13.6976735287929
"2004-06-16",17.4177245982808,13.6335349643626
"2004-06-22",17.1312504309541,13.3935808126707
"2004-06-23",16.2871559107367,13.2914236371827
"2004-06-30",16.754286216319,12.904138614609
"2004-07-06",16.4404615223369,13.4700470567672
"2004-07-07",17.7424357056067,13.7534516590424
"2004-07-14",17.5972327251785,13.6852097197504
"2004-07-20",16.5616839468592,13.3630108293086
"2004-07-21",17.4062449625226,13.4942219570945
"2004-07-28",17.2606663927146,13.0559737733236
"2004-08-03",17.9152396148141,13.6247801736657
"2004-08-04",17.8665021737313,13.6180069316819
"2004-08-11",17.6274910261952,14.1775034803637
"2004-08-17",19.6837216996788,15.0587488863945
"2004-08-18",19.6260958198813,15.2693869931917
"2004-08-23",20.4148620561431,15.3303569134804
"2004-08-25",20.4394913704048,15.0323195989447
"2004-08-31",20.7894841117009,15.1873652908212
"2004-09-01",20.6427745507781,15.00086747984
"2004-09-14",22.299187735387,17.1458961408892
"2004-09-15",22.3988818966116,17.120767237381
"2004-09-21",22.1415328547603,17.1927729643822
"2004-09-29",23.0436700527972,17.6918119193211
"2004-09-30",22.7303543418715,17.6869292249523
"2004-10-06",22.353357471162,17.2413696828055
"2004-10-12",21.6793099027342,16.8194974983725
"2004-10-13",20.8039730377705,16.7349462835327
"2004-10-20",20.9285051240543,16.1410133812722
"2004-10-26",19.6364959214085,16.0077203913643
"2004-10-27",20.7184328857254,16.0089026844131
"2004-11-03",20.1601175225785,15.5549473365904
"2004-11-09",20.1933875410674,15.4838573397551
"2004-11-10",20.0063376615502,15.3716086733206
"2004-11-17",19.0224161101551,15.3088440434508
"2004-11-22",19.5890041901522,15.2259055653638
"2004-12-01",19.3490572165652,15.044992123361
"2004-12-07",19.4559957976409,15.0615466429684
"2004-12-08",19.2764412667683,14.9997751477523
"2004-12-16",19.0188584495685,14.7703632075191
"2004-12-21",18.3498158089802,14.6735151370731
"2004-12-22",18.8443984369406,14.5817185598993
"2004-12-29",18.8363418258155,14.6619545559199
"2005-01-04",18.9083817870092,14.7339945171136
"2005-01-06",18.9109438066256,14.8505007960792
"2005-01-13",18.353617675329,14.3462844900965
"2005-01-18",18.8865802278437,14.54277480599
"2005-01-20",18.0539503241662,14.4704313857101
"2005-01-27",18.7835073618642,14.5788147424732
"2005-02-01",18.7203744676832,14.5772397412916
"2005-02-03",18.6171769647616,14.5567339542152
"2005-02-10",18.6141865692057,14.5978035484533
"2005-02-14",18.5674980142868,14.5070550037403
"2005-02-15",17.8752571079,13.8148140973536
"2005-02-17",17.4634069748537,13.4380552841186
"2005-02-24",18.5986201072878,14.5381770967414
"2005-03-01",18.1631922603838,14.778801997038
"2005-03-03",18.3433440060326,14.2448414336619
"2005-03-10",19.2499391353297,15.0378115374512
"2005-03-15",19.5923716684062,15.4179843985105
"2005-03-17",19.5285972610195,15.4218301787988
"2005-03-24",20.2432727854327,16.0536180434062
"2005-03-29",20.4327844701667,16.1561183511506
"2005-03-31",20.2772870937157,16.0577793885396
"2005-04-07",20.3928456284088,16.2497109020172
"2005-04-12",19.640793332748,15.5803503222016
"2005-04-14",19.6491101336402,15.5382362694669
"2005-04-21",19.6094345161419,15.6581907975604
"2005-04-26",19.1232205613983,15.1529286478462
"2005-04-28",18.8892009910575,15.3243741856135
"2005-05-05",19.4933471879741,15.3266819641723
"2005-05-10",19.7399709009526,15.5204631957765
"2005-05-12",19.0712336453821,15.3296036258827
"2005-05-16",18.5262126191764,15.108485935563
"2005-05-19",18.4628828862843,15.0700537542926
"2005-05-24",18.9189891597352,14.893637469
"2005-05-26",18.501570325202,14.8727947951578
"2005-06-02",19.7386566130184,15.9658956749238
"2005-06-07",20.7133407313873,16.6528977208409
"2005-06-09",20.8937196956868,16.4708710664927
"2005-06-16",20.3267481050191,15.9169847153736
"2005-06-21",20.9836307028352,16.0932815746135
"2005-06-23",20.9245393909067,16.3777047819316
"2005-06-30",21.4009530985236,16.8366049070557
"2005-07-05",21.2846700166873,17.0149725669873
"2005-07-07",21.4441295932792,17.0476249394246
"2005-07-14",20.938725388799,17.0571615908555
"2005-07-19",20.7883674096837,16.9382198079736
"2005-07-21",21.0144797475014,16.7974260312868
"2005-07-28",19.9947358312953,16.2162442184917
"2005-08-02",19.6281164022103,15.9268144280978
"2005-08-04",19.8493906724605,15.7918253617417
"2005-08-11",19.4660812260303,15.7284116077469
"2005-08-16",20.3766000511187,15.8657405446019
"2005-08-18",20.1473194779763,15.6756806846128
"2005-08-22",20.1438690322782,15.6895217360247
"2005-08-29",20.1535584350271,15.849493341823
"2005-08-30",20.0768511695315,15.93371644314
"2005-09-01",19.8716042455978,16.0502356084378
"2005-09-08",19.5059518183585,16.0882251347451
"2005-09-12",19.3325932796012,15.9482030162555
"2005-09-15",19.4305209625149,15.7626949175988
"2005-09-22",19.0810420017182,15.5400826776809
"2005-09-26",19.4689680102108,15.1122591835212
"2005-09-29",18.8602455796112,15.1345521523745
"2005-10-06",19.1595280201747,14.8353953639197
"2005-10-11",18.8749878275141,14.7974503836084
"2005-10-13",18.8482422860357,14.9362192806075
"2005-10-20",18.3319955651565,14.6123444523758
"2005-11-03",21.0626174828613,17.0829358289594
"2005-11-08",20.2722263640584,16.522722288128
"2005-11-10",20.2306942194347,16.3912419068414
"2005-11-14",20.5819941690867,16.1160860504321
"2005-11-16",20.4071567685445,16.0004375212803
"2005-11-17",19.9666205487178,15.9323799105654
"2005-11-23",19.2779175332097,15.7442309685015
"2005-12-01",19.0881328021163,15.3347148268648
"2005-12-06",19.6196909311401,15.3711956890907
"2005-12-08",18.593808738853,15.2351709716097
"2005-12-14",18.7968173200637,15.1418394176255
"2005-12-20",19.2968730345635,15.1859991703902
"2005-12-22",18.5152692010279,15.2381244680357
"2005-12-29",19.7762353372425,15.1342511781317
"2006-01-03",19.0997168801747,15.1107328336105
"2006-01-05",18.5729995935253,15.010534064267
"2006-01-12",18.5822891653685,15.0608426555548
"2006-01-17",18.8359177669783,14.8846740483969
"2006-01-19",18.3150795879398,15.0569830499183
"2006-01-26",18.4021105571583,14.8278940113645
"2006-01-30",19.0571362280528,14.9300018430077
"2006-02-02",18.1066272250406,14.7393313950541
"2006-02-09",19.5736971614076,15.3287797407061
"2006-02-13",18.8057636871747,15.1168842330608
"2006-02-16",19.123621240462,14.9804865140705
"2006-02-21",18.6704274381438,14.8976665000492
"2006-02-22",18.9144756846705,14.8891239939354
"2006-02-28",18.8674347193182,14.7730901570961
"2006-03-01",18.8974016044132,14.8900684191807
"2006-03-08",18.7145092138538,14.5713744874622
"2006-03-13",17.9807724863871,14.4842649249206
"2006-03-15",18.4780295876832,14.2733369682923
"2006-03-22",18.1923217228607,13.9582152182634
"2006-03-28",17.7657460824637,13.4752866413153
"2006-03-29",18.1710990934561,13.89443297444
"2006-04-05",18.0940255657765,13.8893329463855
"2006-04-11",17.4759666239969,14.0419794195118
"2006-04-12",17.9735391776573,13.862665313484
"2006-04-18",17.6926412076406,13.5817673434673
"2006-04-24",17.5716919268934,13.4773473646713
"2006-04-26",17.687605225409,13.5932606631869
"2006-05-03",18.3491692816643,14.2548247194422
"2006-05-08",18.2573798043982,14.2143285365637
"2006-05-10",18.6007979915352,14.3961053721443
"2006-05-16",17.4409608823733,14.1087563721981
"2006-05-22",18.1401887678728,13.9658014979771
"2006-05-23",17.6896279481453,14.1780825093143
"2006-05-24",18.4901213157937,14.1334124891041
"2006-05-31",17.5156187353784,13.9602706738889
"2006-06-06",16.7664014420384,13.3259833472229
"2006-06-07",17.5966037648826,13.3199376458666
"2006-06-14",17.7052033766168,13.5943295124435
"2006-06-19",15.7216189455136,12.2403788561779
"2006-06-21",17.4031709490108,13.1984783296198
"2006-06-28",17.6549651102744,13.5606205480523
"2006-07-12",17.1476619484482,13.0205275634032
"2006-07-18",14.9595256541223,11.027700021398
"2006-07-19",16.1153527840163,11.9409655141207
"2006-07-26",16.2672491500902,11.9905830310742
"2006-07-31",15.265210784602,11.6542928719578
"2006-08-09",14.7302475638516,10.386442141998
"2006-08-14",16.8241974143693,12.7988457236342
"2006-08-31",19.4266672581377,14.9665228441999
"2006-09-06",20.5598784763802,15.8777472492559
"2006-09-11",20.5900105084581,15.6225147070224
"2006-09-13",21.4592979284915,15.5621440608548
"2006-09-20",19.8410146134914,14.1991075425533
"2006-09-25",18.9776032202847,13.1575202899324
"2006-09-26",19.0631044168559,13.4609855959762
"2006-10-04",17.6356588083157,12.0865827234205
"2006-10-10",18.0983809039315,12.4779800382144
"2006-10-11",18.1310783014887,12.4750864906688
"2006-10-24",17.1283967528635,11.5832193083839
"2006-10-25",16.7627839560578,11.9920993315922
"2007-01-17",17.9049838003576,13.037449349902
"2007-07-17",17.8588077236224,13.1138755952591
"2007-07-26",20.0643695463551,15.0807629246468
"2007-08-01",20.2051306746517,14.963383659592
"2007-08-06",19.4409787452776,14.670294120812
"2007-08-08",19.9072174634458,14.6189504327512
"2007-08-15",19.9522209201301,14.6439532227289
"2007-08-20",19.4640545074435,14.3520667190869
"2007-08-21",19.5267862281842,14.2234813201251
"2007-08-22",19.2690715286561,14.0705744973903
"2007-08-29",18.7085099220361,13.4253061932981
"2007-09-04",18.8380788150479,14.6039723104507
"2007-09-05",18.9720258600059,14.0303834373966
"2007-09-12",19.1352292381981,14.3990307898036
"2007-09-17",18.2756000944605,13.8935734597867
"2007-09-19",18.4863280048257,14.0319807085722
"2007-09-26",18.740794931606,14.1764467401382
"2007-10-01",18.3628125622909,13.9319957634476
"2007-10-03",18.7297634116581,14.3477367769842
"2007-10-10",19.1646243129882,14.727872778625
"2007-10-15",18.2960494223423,14.4144856243988
"2007-10-17",18.7290030214795,14.1698767739928
"2007-10-24",18.8536702528857,14.1087381245224
"2007-10-29",19.0474466868471,14.1954164229275
"2007-10-31",19.3312906466708,14.6308102808783
"2007-11-05",18.5341100906611,13.7805198995547
"2007-11-07",18.5781913594522,13.9100463743027
"2007-11-14",17.9183362312807,13.3487932229358
"2007-11-20",17.2889277113615,12.9194798588945
"2007-11-21",16.5140328256764,12.3093402062855
"2007-11-26",15.6639405158689,11.3332071755825
"2007-11-28",17.2270847215622,12.8897939807297
"2007-12-03",16.1661602079009,12.4525881411965
"2007-12-05",16.6086230039641,12.7374219930562
"2007-12-12",16.7764168499308,12.6020295800352
"2007-12-18",16.7091767385399,12.3916886250036
"2007-12-19",17.0096600841944,12.6276334495205
"2007-12-26",17.1686769814989,12.8183990451396
"2008-01-02",17.671178934767,13.3209009984077
"2008-01-09",17.2404956675095,12.8837868408199
"2008-01-16",16.7918577024367,12.6174704325411
"2008-01-17",16.7820879545728,12.5924332125464
"2008-01-23",16.7172118364674,12.682971198315
"2008-01-29",15.6686301266161,12.267432744954
"2008-01-30",15.9291474885485,11.9683343189509
"2008-02-04",16.5439870051804,12.4664495612747
"2008-02-06",16.4374314832481,12.3598940393424
"2008-02-13",17.6370923838925,13.6762792142949
"2008-02-19",17.0374681431935,13.0180866194449
"2008-02-20",16.5161728455905,12.4731215777559
"2008-02-27",14.4525295701641,10.7389575034597
"2008-03-03",14.7869386627668,11.2904311013003
"2008-03-05",16.9265144009891,12.6709016911709
"2008-03-12",18.4448986496899,14.2107921450927
"2008-03-17",17.8116641887335,14.6336103583856
"2008-03-20",18.8636431831572,14.7692986209351
"2008-03-26",19.3201954435975,14.9960627873425
"2008-04-02",19.6722284666434,15.2716254463966
"2008-04-07",19.912548863731,15.4698976072407
"2008-04-09",19.7270191357407,15.2216692850348
"2008-04-16",19.6681596854116,14.9814095124311
"2008-04-21",19.2752269961531,14.7978901816749
"2008-04-23",19.5198933193136,14.7324015765316
"2008-04-30",18.6903836393587,14.1003270911806
"2008-05-06",17.8957939496198,13.9639683168955
"2008-05-07",18.6869409414942,14.3111839198339
"2008-05-14",18.0914113561215,13.879283758243
"2008-05-19",16.843240824725,13.6862404035749
"2008-05-20",17.8294940036889,13.6551067337933
"2008-05-27",13.3692612091488,9.96806382748662
"2008-05-28",16.4242247975665,12.7606631514369
"2008-06-03",12.0068685161456,8.94347759411779
"2008-06-05",15.4811965843051,11.3223135009454
"2008-06-12",16.2257314153693,12.4529704772746
"2008-06-17",17.1460694486878,13.5907213871984
"2008-06-26",17.1186290102788,13.4423283383717
"2008-07-01",16.8368088298877,13.9464370719916
"2008-07-02",17.2751807639736,13.502419825879
"2008-07-09",19.0439852571192,14.9331113929459
"2008-07-15",19.2234731628304,15.033818420804
"2008-07-16",19.0217733249342,14.9787220570997
"2008-07-24",20.3940396020924,15.5577576951409
"2008-07-29",20.6359675171916,15.5733724841646
"2008-08-06",20.9844136981289,15.6712077190872
"2008-08-13",20.154225376779,15.0184269397288
"2008-08-18",19.4806485329738,14.327356938476
"2008-08-26",22.7142176776766,17.3912076985382
"2008-08-28",22.6126450599959,17.3603716319493
"2008-09-03",22.3969311148453,17.0837251358035
"2008-09-08",20.5241517217243,16.5962553671399
"2008-09-10",21.0757061058734,16.3752257400809
"2008-09-17",20.2437419148079,15.7439322444776
"2008-09-22",19.7448088176594,15.1598413389889
"2008-09-24",19.5404946822219,15.0187061051728
"2008-10-01",18.2155491357687,13.6829496426154
"2008-10-06",17.1731007408857,13.0704573758489
"2008-10-08",18.2400701092516,13.4778961744539
"2008-10-15",18.0535562505202,13.4091653513788
"2008-10-20",17.2245682284855,13.1302236662634
"2008-10-22",18.060332350791,13.3329445320786
"2008-11-10",17.1761071683261,12.654318591277
"2008-11-13",16.8859692538547,13.2750513412105
"2008-11-18",16.7278191965844,12.4511530775683
"2008-11-19",16.8835460572789,12.6640383521028
"2008-11-24",16.2690495011711,12.1259147747796
"2008-12-10",15.8824730056152,12.5682870009427
"2008-12-17",17.4721452761267,13.4290940082921
"2008-12-23",15.6087847733031,12.4101116557524
"2009-01-14",16.8605059734508,13.0839209389177
"2009-01-27",16.8249663234436,12.681831597052
"2009-02-02",17.0602943058116,13.0349426150765
"2009-02-17",16.506225225923,12.5743995931986
"2009-02-18",16.7450466828924,13.1615277444363
"2009-02-19",17.0354227815644,13.0100710908293
"2009-02-25",16.666688157001,12.6963962434489
"2009-03-03",15.4692433979799,12.0814690366499
"2009-03-17",16.1230387848899,12.5676907234005
"2009-03-31",16.4486376718435,13.3351223626331
"2009-04-01",18.0518170827612,14.1806160718533
"2009-04-08",17.3050963023774,13.056601060328
